run_id,policy,cohort,t_rel_s,n_search,search_viol_pct,S1_pct,S2_pct,S3_pct
A_radio_bl_loc,bl_loc,1,209,105,100.0,56.9579,30.4207,12.6214
A_radio_bl_loc,bl_loc,1,210,92,100.0,54.0925,33.8078,12.0996
A_radio_bl_loc,bl_loc,1,211,89,100.0,59.4891,23.3577,17.1533
A_radio_bl_loc,bl_loc,1,212,103,100.0,57.377,26.2295,16.3934
A_radio_bl_loc,bl_loc,1,213,106,100.0,59.3548,27.7419,12.9032
A_radio_bl_loc,bl_loc,1,214,111,100.0,57.8171,28.9086,13.2743
A_radio_bl_loc,bl_loc,1,215,97,100.0,56.2069,28.2759,15.5172
A_radio_bl_loc,bl_loc,1,216,89,100.0,60.9665,27.1375,11.8959
A_radio_bl_loc,bl_loc,1,217,97,100.0,60.0694,26.7361,13.1944
A_radio_bl_loc,bl_loc,1,218,94,100.0,57.1956,29.8893,12.9151
A_radio_bl_loc,bl_loc,1,219,98,100.0,52.7508,28.479,18.7702
A_radio_bl_loc,bl_loc,1,220,94,100.0,59.4306,28.8256,11.7438
A_radio_bl_loc,bl_loc,1,221,94,100.0,56.0284,29.7872,14.1844
A_radio_bl_loc,bl_loc,1,222,104,100.0,55.8065,28.0645,16.129
A_radio_bl_loc,bl_loc,1,223,110,100.0,55.9633,30.2752,13.7615
A_radio_bl_loc,bl_loc,1,224,96,100.0,58.9226,29.2929,11.7845
A_radio_bl_loc,bl_loc,1,225,92,100.0,58.3026,26.1993,15.4982
A_radio_bl_loc,bl_loc,1,226,95,100.0,57.193,27.7193,15.0877
A_radio_bl_loc,bl_loc,1,227,104,100.0,60.7595,26.5823,12.6582
A_radio_bl_loc,bl_loc,1,228,98,100.0,55.9028,29.8611,14.2361
A_radio_bl_loc,bl_loc,1,229,104,100.0,58.0442,27.4448,14.511
A_radio_bl_loc,bl_loc,1,230,98,100.0,59.727,25.9386,14.3345
A_radio_bl_loc,bl_loc,1,231,87,100.0,62.3077,27.3077,10.3846
A_radio_bl_loc,bl_loc,1,232,103,100.0,55.9486,28.2958,15.7556
A_radio_bl_loc,bl_loc,1,233,99,100.0,55.2189,30.303,14.4781
A_radio_bl_loc,bl_loc,1,234,92,100.0,60.0733,28.5714,11.3553
A_radio_bl_loc,bl_loc,1,235,98,100.0,58.0537,26.5101,15.4362
A_radio_bl_loc,bl_loc,1,236,99,100.0,61.0345,26.8966,12.069
A_radio_bl_loc,bl_loc,1,237,103,100.0,57.6052,27.5081,14.8867
A_radio_bl_loc,bl_loc,1,238,88,100.0,57.0881,28.7356,14.1762
A_radio_bl_loc,bl_loc,1,239,102,100.0,55.414,27.707,16.879
A_radio_bl_loc,bl_loc,1,240,111,100.0,55.9271,29.4833,14.5897
A_radio_bl_loc,bl_loc,1,241,114,100.0,54.3605,30.5233,15.1163
A_radio_bl_loc,bl_loc,1,242,105,100.0,59.0476,27.619,13.3333
A_radio_bl_loc,bl_loc,1,243,107,100.0,59.3846,28.3077,12.3077
A_radio_bl_loc,bl_loc,1,244,99,100.0,59.0278,27.0833,13.8889
A_radio_bl_loc,bl_loc,1,245,114,100.0,55.7143,30.5714,13.7143
A_radio_bl_loc,bl_loc,1,246,101,100.0,56.9536,30.4636,12.5828
A_radio_bl_loc,bl_loc,1,247,95,100.0,55.4007,30.3136,14.2857
A_radio_bl_loc,bl_loc,1,248,113,100.0,58.1602,26.1128,15.727
A_radio_bl_loc,bl_loc,1,249,110,100.0,56.4565,27.3273,16.2162
A_radio_bl_loc,bl_loc,1,250,104,100.0,53.4202,30.6189,15.9609
A_radio_bl_loc,bl_loc,1,251,106,100.0,58.4127,27.3016,14.2857
A_radio_bl_loc,bl_loc,1,252,116,100.0,56.8571,29.1429,14.0
A_radio_bl_loc,bl_loc,1,253,108,100.0,57.8947,28.483,13.6223
A_radio_bl_loc,bl_loc,1,254,93,100.0,59.2058,24.9097,15.8845
A_radio_bl_loc,bl_loc,1,255,112,100.0,60.9467,26.6272,12.426
A_radio_bl_loc,bl_loc,1,256,116,100.0,51.5759,32.3782,16.0458
A_radio_bl_loc,bl_loc,1,257,97,100.0,61.7241,24.4828,13.7931
A_radio_bl_loc,bl_loc,1,258,99,100.0,55.9322,29.1525,14.9153
A_radio_bl_loc,bl_loc,1,259,99,100.0,55.4098,28.8525,15.7377
A_radio_bl_loc,bl_loc,1,260,105,100.0,57.508,28.4345,14.0575
A_radio_bl_loc,bl_loc,1,261,109,100.0,56.4024,31.0976,12.5
A_radio_bl_loc,bl_loc,1,262,108,100.0,55.836,28.3912,15.7729
A_radio_bl_loc,bl_loc,1,263,105,100.0,58.8785,26.1682,14.9533
A_radio_bl_loc,bl_loc,1,264,100,100.0,59.0,25.3333,15.6667
A_radio_bl_loc,bl_loc,1,265,101,100.0,57.947,27.1523,14.9007
A_radio_bl_loc,bl_loc,1,266,112,100.0,54.8193,30.4217,14.759
A_radio_bl_loc,bl_loc,1,267,106,100.0,58.6207,25.3918,15.9875
A_radio_bl_loc,bl_loc,1,268,107,100.0,55.9006,27.9503,16.1491
A_radio_bl_loc,bl_loc,1,269,114,100.0,57.478,27.566,14.956
A_radio_bl_loc,bl_loc,1,270,103,100.0,59.164,27.6527,13.1833
A_radio_bl_loc,bl_loc,1,271,110,100.0,56.8862,28.7425,14.3713
A_radio_bl_loc,bl_loc,1,272,106,100.0,61.8893,28.013,10.0977
A_radio_bl_loc,bl_loc,1,273,92,100.0,53.3569,31.8021,14.841
A_radio_bl_loc,bl_loc,1,274,104,100.0,57.0513,28.2051,14.7436
A_radio_bl_loc,bl_loc,1,275,103,100.0,59.6825,28.5714,11.746
A_radio_bl_loc,bl_loc,1,276,94,100.0,56.3177,29.9639,13.7184
A_radio_bl_loc,bl_loc,1,277,106,100.0,58.0745,27.3292,14.5963
A_radio_bl_loc,bl_loc,1,278,104,100.0,59.2834,27.3616,13.355
A_radio_bl_loc,bl_loc,1,279,110,100.0,53.7538,32.1321,14.1141
A_radio_bl_loc,bl_loc,1,280,97,100.0,59.375,25.0,15.625
A_radio_bl_loc,bl_loc,1,281,104,100.0,57.3248,29.9363,12.7389
A_radio_bl_loc,bl_loc,1,282,101,100.0,57.1895,33.0065,9.8039
A_radio_bl_loc,bl_loc,1,283,116,100.0,56.0694,27.1676,16.763
A_radio_bl_loc,bl_loc,1,284,89,100.0,62.6923,24.6154,12.6923
A_radio_bl_loc,bl_loc,1,285,112,100.0,55.0152,28.5714,16.4134
A_radio_bl_loc,bl_loc,1,286,103,100.0,59.4427,26.6254,13.9319
A_radio_bl_loc,bl_loc,1,287,106,100.0,60.5263,25.9868,13.4868
A_radio_bl_loc,bl_loc,1,288,101,100.0,59.434,25.1572,15.4088
A_radio_bl_loc,bl_loc,1,289,95,100.0,56.1151,26.6187,17.2662
A_radio_bl_loc,bl_loc,1,290,101,100.0,58.8816,25.9868,15.1316
A_radio_bl_loc,bl_loc,1,291,115,100.0,54.023,31.8966,14.0805
A_radio_bl_loc,bl_loc,1,292,97,100.0,59.4595,27.3649,13.1757
A_radio_bl_loc,bl_loc,1,293,105,100.0,58.0537,28.8591,13.0872
A_radio_bl_loc,bl_loc,1,294,100,100.0,55.0633,29.1139,15.8228
A_radio_bl_loc,bl_loc,1,295,108,100.0,56.5625,26.5625,16.875
A_radio_bl_loc,bl_loc,1,296,101,100.0,60.2606,26.0586,13.6808
A_radio_bl_loc,bl_loc,1,297,108,100.0,58.6751,25.8675,15.4574
A_radio_bl_loc,bl_loc,1,298,102,100.0,55.2632,28.9474,15.7895
A_radio_bl_loc,bl_loc,1,299,109,100.0,61.2121,26.0606,12.7273
A_radio_bl_loc,bl_loc,1,300,109,100.0,54.8193,30.4217,14.759
A_radio_bl_loc,bl_loc,1,301,110,100.0,60.0601,26.7267,13.2132
A_radio_bl_loc,bl_loc,1,302,110,100.0,55.8642,30.2469,13.8889
A_radio_bl_loc,bl_loc,1,303,112,100.0,58.4071,29.2035,12.3894
A_radio_bl_loc,bl_loc,1,304,93,100.0,55.4348,31.1594,13.4058
A_radio_bl_loc,bl_loc,1,305,102,100.0,55.8824,30.0654,14.0523
A_radio_bl_loc,bl_loc,1,306,102,100.0,58.1081,26.3514,15.5405
A_radio_bl_loc,bl_loc,1,307,110,100.0,55.3254,31.6568,13.0178
A_radio_bl_loc,bl_loc,1,308,95,100.0,57.4468,28.3688,14.1844
A_radio_bl_loc,bl_loc,1,309,116,100.0,55.618,29.4944,14.8876
A_radio_bl_loc,bl_loc,1,310,107,100.0,55.6604,28.3019,16.0377
A_radio_bl_loc,bl_loc,1,311,109,100.0,60.1824,26.1398,13.6778
A_radio_bl_loc,bl_loc,1,312,110,100.0,56.2112,29.8137,13.9752
A_radio_bl_loc,bl_loc,1,313,103,100.0,54.8387,29.6774,15.4839
A_radio_bl_loc,bl_loc,1,314,118,100.0,60.4457,27.0195,12.5348
A_radio_bl_loc,bl_loc,1,315,109,100.0,59.5679,26.8519,13.5802
A_radio_bl_loc,bl_loc,1,316,100,100.0,56.8182,27.5974,15.5844
A_radio_bl_loc,bl_loc,1,317,117,100.0,60.1156,28.0347,11.8497
A_radio_bl_loc,bl_loc,1,318,91,100.0,54.1818,30.1818,15.6364
A_radio_bl_loc,bl_loc,1,319,121,100.0,53.5211,30.7042,15.7746
A_radio_bl_loc,bl_loc,1,320,100,100.0,58.7662,26.6234,14.6104
A_radio_bl_loc,bl_loc,1,321,124,100.0,56.8681,28.8462,14.2857
A_radio_bl_loc,bl_loc,1,322,91,100.0,53.7634,31.5412,14.6953
A_radio_bl_loc,bl_loc,1,323,116,100.0,58.1395,27.907,13.9535
A_radio_bl_loc,bl_loc,1,324,103,100.0,55.2716,30.3514,14.377
A_radio_bl_loc,bl_loc,1,325,105,100.0,52.381,32.0635,15.5556
A_radio_bl_loc,bl_loc,1,326,107,100.0,60.3715,26.935,12.6935
A_radio_bl_loc,bl_loc,1,327,113,100.0,57.7381,28.869,13.3929
A_radio_bl_loc,bl_loc,1,328,100,100.0,61.4618,25.9136,12.6246
A_radio_bl_loc,bl_loc,1,329,118,100.0,56.0907,30.3116,13.5977
A_radio_bl_loc,bl_loc,1,330,106,100.0,56.4103,28.5256,15.0641
A_radio_bl_loc,bl_loc,1,331,103,100.0,61.7834,24.5223,13.6943
A_radio_bl_loc,bl_loc,1,332,108,100.0,58.9172,27.0701,14.0127
A_radio_bl_loc,bl_loc,1,333,116,100.0,54.8747,28.6908,16.4345
A_radio_bl_loc,bl_loc,1,334,101,100.0,57.329,30.6189,12.0521
A_radio_bl_loc,bl_loc,1,335,105,100.0,56.4516,30.0,13.5484
A_radio_bl_loc,bl_loc,1,336,116,100.0,59.1954,28.1609,12.6437
A_radio_bl_loc,bl_loc,1,337,112,100.0,55.988,28.4431,15.5689
A_radio_bl_loc,bl_loc,1,338,105,100.0,60.3715,25.387,14.2415
A_radio_bl_loc,bl_loc,1,339,104,100.0,58.0128,30.7692,11.2179
A_radio_bl_loc,bl_loc,1,340,101,100.0,59.0,29.0,12.0
A_radio_bl_loc,bl_loc,1,341,108,100.0,55.7276,30.031,14.2415
A_radio_bl_loc,bl_loc,1,342,101,100.0,56.7657,28.3828,14.8515
A_radio_bl_loc,bl_loc,1,343,106,100.0,57.1885,29.393,13.4185
A_radio_bl_loc,bl_loc,1,344,104,100.0,56.4669,29.0221,14.511
A_radio_bl_loc,bl_loc,1,345,109,100.0,54.1033,30.3951,15.5015
A_radio_bl_loc,bl_loc,1,346,101,100.0,60.7261,25.4125,13.8614
A_radio_bl_loc,bl_loc,1,347,112,100.0,56.9697,28.1818,14.8485
A_radio_bl_loc,bl_loc,1,348,86,100.0,57.7947,26.2357,15.9696
A_radio_bl_loc,bl_loc,1,349,111,100.0,60.1208,27.7946,12.0846
A_radio_bl_loc,bl_loc,1,350,113,100.0,57.3964,29.2899,13.3136
A_radio_bl_loc,bl_loc,1,351,102,100.0,55.3333,29.6667,15.0
A_radio_bl_loc,bl_loc,1,352,116,100.0,54.5198,31.3559,14.1243
A_radio_bl_loc,bl_loc,1,353,102,100.0,55.9871,28.479,15.534
A_radio_bl_loc,bl_loc,1,354,110,100.0,58.7692,29.2308,12.0
A_radio_bl_loc,bl_loc,1,355,114,100.0,55.1622,30.3835,14.4543
A_radio_bl_loc,bl_loc,1,356,104,100.0,57.1885,28.4345,14.377
A_radio_bl_loc,bl_loc,1,357,112,100.0,58.284,27.5148,14.2012
A_radio_bl_loc,bl_loc,1,358,99,100.0,54.0816,30.2721,15.6463
A_radio_bl_loc,bl_loc,1,359,124,100.0,54.9333,31.4667,13.6
A_radio_bl_loc,bl_loc,1,360,108,100.0,56.7073,27.7439,15.5488
A_radio_bl_loc,bl_loc,1,361,111,100.0,58.0838,29.9401,11.976
A_radio_bl_loc,bl_loc,1,362,107,100.0,57.0093,27.1028,15.8879
A_radio_bl_loc,bl_loc,1,363,103,100.0,53.0351,31.3099,15.655
A_radio_bl_loc,bl_loc,1,364,113,100.0,57.958,26.7267,15.3153
A_radio_bl_loc,bl_loc,1,365,104,100.0,59.4937,26.8987,13.6076
A_radio_bl_loc,bl_loc,1,366,107,100.0,57.9288,28.479,13.5922
A_radio_bl_loc,bl_loc,1,367,103,100.0,57.8778,26.3666,15.7556
A_radio_bl_loc,bl_loc,1,368,91,100.0,55.5556,30.1075,14.3369
A_radio_bl_loc,bl_loc,1,369,109,100.0,57.362,27.6074,15.0307
A_radio_bl_loc,bl_loc,1,370,103,100.0,59.8071,25.4019,14.791
A_radio_bl_loc,bl_loc,1,371,92,100.0,56.9395,27.4021,15.6584
A_radio_bl_loc,bl_loc,1,372,114,100.0,59.5166,28.0967,12.3867
A_radio_bl_loc,bl_loc,1,373,105,100.0,57.6803,26.6458,15.674
A_radio_bl_loc,bl_loc,1,374,103,100.0,56.7742,29.0323,14.1935
A_radio_bl_loc,bl_loc,1,375,96,100.0,57.3379,32.0819,10.5802
A_radio_bl_loc,bl_loc,1,376,103,100.0,58.5034,28.9116,12.585
A_radio_bl_loc,bl_loc,1,377,117,100.0,55.9889,29.805,14.2061
A_radio_bl_loc,bl_loc,1,378,98,100.0,60.6061,25.2525,14.1414
A_radio_bl_loc,bl_loc,1,379,111,100.0,54.8193,28.3133,16.8675
A_radio_bl_loc,bl_loc,1,380,100,100.0,57.2391,26.5993,16.1616
A_radio_bl_loc,bl_loc,1,381,113,100.0,58.5507,28.9855,12.4638
A_radio_bl_loc,bl_loc,1,382,112,100.0,58.5075,27.4627,14.0299
A_radio_bl_loc,bl_loc,1,383,94,100.0,60.5072,27.1739,12.3188
A_radio_bl_loc,bl_loc,1,384,124,100.0,56.7639,29.443,13.7931
A_radio_bl_loc,bl_loc,1,385,106,100.0,59.5611,26.9592,13.4796
A_radio_bl_loc,bl_loc,1,386,119,100.0,60.0567,26.3456,13.5977
A_radio_bl_loc,bl_loc,1,387,106,100.0,55.1724,30.094,14.7335
A_radio_bl_loc,bl_loc,1,388,106,100.0,56.875,28.75,14.375
A_radio_bl_loc,bl_loc,1,389,115,100.0,57.6812,28.6957,13.6232
A_radio_bl_loc,bl_loc,1,390,102,100.0,58.0328,27.541,14.4262
A_radio_bl_loc,bl_loc,1,391,103,100.0,54.3408,31.1897,14.4695
A_radio_bl_loc,bl_loc,1,392,101,100.0,59.8684,26.3158,13.8158
A_radio_bl_loc,bl_loc,1,393,108,100.0,58.125,26.875,15.0
A_radio_bl_loc,bl_loc,1,394,109,100.0,55.7576,32.1212,12.1212
A_radio_bl_loc,bl_loc,1,395,107,100.0,57.7287,25.5521,16.7192
A_radio_bl_loc,bl_loc,1,396,104,100.0,56.2893,31.1321,12.5786
A_radio_bl_loc,bl_loc,1,397,107,100.0,60.2524,25.2366,14.511
A_radio_bl_loc,bl_loc,1,398,107,100.0,57.5,29.0625,13.4375
A_radio_bl_loc,bl_loc,1,399,103,100.0,58.5209,25.4019,16.0772
A_radio_bl_loc,bl_loc,1,400,111,100.0,59.2145,28.7009,12.0846
A_radio_bl_loc,bl_loc,1,401,105,100.0,59.6875,25.625,14.6875
A_radio_bl_loc,bl_loc,1,402,98,100.0,56.314,30.0341,13.6519
A_radio_bl_loc,bl_loc,1,403,116,100.0,57.4468,27.9635,14.5897
A_radio_bl_loc,bl_loc,1,404,97,100.0,56.23,30.3514,13.4185
A_radio_bl_loc,bl_loc,1,405,106,100.0,61.0759,25.3165,13.6076
A_radio_bl_loc,bl_loc,1,406,109,100.0,58.642,25.9259,15.4321
A_radio_bl_loc,bl_loc,1,407,105,100.0,55.627,31.1897,13.1833
A_radio_bl_loc,bl_loc,1,408,103,100.0,59.6154,26.9231,13.4615
A_radio_bl_loc,bl_loc,1,409,103,100.0,59.9349,27.0358,13.0293
A_radio_bl_loc,bl_loc,1,410,108,100.0,55.5215,26.6871,17.7914
A_radio_bl_loc,bl_loc,1,411,102,100.0,53.6977,30.2251,16.0772
A_radio_bl_loc,bl_loc,1,412,113,100.0,58.1602,26.7062,15.1335
A_radio_bl_loc,bl_loc,1,413,100,100.0,60.6061,24.5791,14.8148
A_radio_bl_loc,bl_loc,1,414,108,100.0,52.5836,33.1307,14.2857
A_radio_bl_loc,bl_loc,1,415,96,100.0,58.7189,31.3167,9.9644
A_radio_bl_loc,bl_loc,1,416,100,100.0,53.9474,29.9342,16.1184
A_radio_bl_loc,bl_loc,1,417,114,100.0,59.6439,28.1899,12.1662
A_radio_bl_loc,bl_loc,1,418,110,100.0,58.8235,29.1022,12.0743
A_radio_bl_loc,bl_loc,1,419,110,100.0,57.1006,28.1065,14.7929
A_radio_bl_loc,bl_loc,1,420,96,100.0,54.4218,30.6122,14.966
A_radio_bl_loc,bl_loc,1,421,111,100.0,54.8193,31.6265,13.5542
A_radio_bl_loc,bl_loc,1,422,100,100.0,57.6271,26.1017,16.2712
A_radio_bl_loc,bl_loc,1,423,113,100.0,57.6023,32.1637,10.2339
A_radio_bl_loc,bl_loc,1,424,106,100.0,58.3596,26.8139,14.8265
A_radio_bl_loc,bl_loc,1,425,113,100.0,57.2271,28.3186,14.4543
A_radio_bl_loc,bl_loc,1,426,97,100.0,59.6552,28.9655,11.3793
A_radio_bl_loc,bl_loc,1,427,109,100.0,59.816,24.8466,15.3374
A_radio_bl_loc,bl_loc,1,428,92,100.0,58.4838,26.7148,14.8014
A_radio_bl_loc,bl_loc,1,429,112,100.0,56.2874,28.1437,15.5689
A_radio_bl_loc,bl_loc,1,430,107,100.0,54.7988,28.1734,17.0279
A_radio_bl_loc,bl_loc,1,431,115,100.0,58.1197,28.7749,13.1054
A_radio_bl_loc,bl_loc,1,432,92,100.0,56.3636,28.0,15.6364
A_radio_bl_loc,bl_loc,1,433,110,100.0,55.2469,32.0988,12.6543
A_radio_bl_loc,bl_loc,1,434,104,100.0,60.5769,26.2821,13.141
A_radio_bl_loc,bl_loc,1,435,101,100.0,54.0,29.3333,16.6667
A_radio_bl_loc,bl_loc,1,436,111,100.0,54.5994,31.454,13.9466
A_radio_bl_loc,bl_loc,1,437,106,100.0,58.9506,26.5432,14.5062
A_radio_bl_loc,bl_loc,1,438,96,100.0,59.7173,27.2085,13.0742
A_radio_bl_loc,bl_loc,1,439,102,100.0,60.3279,26.5574,13.1148
A_radio_bl_loc,bl_loc,1,440,100,100.0,58.2781,29.8013,11.9205
A_radio_bl_loc,bl_loc,1,441,107,100.0,57.0988,29.0123,13.8889
A_radio_bl_loc,bl_loc,1,442,108,100.0,57.6324,30.8411,11.5265
A_radio_bl_loc,bl_loc,1,443,107,100.0,58.805,26.7296,14.4654
A_radio_bl_loc,bl_loc,1,444,105,100.0,57.5,25.3125,17.1875
A_radio_bl_loc,bl_loc,1,445,114,100.0,55.4896,29.9703,14.5401
A_radio_bl_loc,bl_loc,1,446,116,100.0,58.7896,28.2421,12.9683
A_radio_bl_loc,bl_loc,1,447,104,100.0,57.5949,26.8987,15.5063
A_radio_bl_loc,bl_loc,1,448,97,100.0,55.3633,31.8339,12.8028
A_radio_bl_loc,bl_loc,1,449,119,100.0,58.4488,26.8698,14.6814
A_radio_bl_loc,bl_loc,1,450,123,100.0,57.6087,27.4457,14.9457
A_radio_bl_loc,bl_loc,1,451,112,100.0,58.2353,25.2941,16.4706
A_radio_bl_loc,bl_loc,1,452,121,100.0,53.352,30.7263,15.9218
A_radio_bl_loc,bl_loc,1,453,123,100.0,58.1717,27.4238,14.4044
A_radio_bl_loc,bl_loc,1,454,121,100.0,61.3514,25.4054,13.2432
A_radio_bl_loc,bl_loc,1,455,144,100.0,58.4687,28.0742,13.4571
A_radio_bl_loc,bl_loc,1,456,149,100.0,58.3893,28.8591,12.7517
A_radio_bl_loc,bl_loc,1,457,131,100.0,57.1059,28.6822,14.2119
A_radio_bl_loc,bl_loc,1,458,139,100.0,56.5728,30.7512,12.6761
A_radio_bl_loc,bl_loc,1,459,175,100.0,55.9772,29.0323,14.9905
A_radio_bl_loc,bl_loc,1,460,179,100.0,56.7164,28.3582,14.9254
A_radio_bl_loc,bl_loc,1,461,192,100.0,58.2456,27.7193,14.0351
A_radio_bl_loc,bl_loc,1,462,194,100.0,57.2165,28.5223,14.2612
A_radio_bl_loc,bl_loc,1,463,206,100.0,57.1661,28.5016,14.3322
A_radio_bl_loc,bl_loc,1,464,205,100.0,57.3269,28.5024,14.1707
A_radio_bl_loc,bl_loc,1,465,196,100.0,56.7291,28.7905,14.4804
A_radio_bl_loc,bl_loc,1,466,200,100.0,58.0101,27.9933,13.9966
A_radio_bl_loc,bl_loc,1,467,150,100.0,57.1749,28.4753,14.3498
A_radio_bl_loc,bl_loc,1,468,74,100.0,56.5022,28.6996,14.7982
A_radio_bl_loc,bl_loc,1,469,2,100.0,60.0,40.0,0.0
A_radio_bl_loc,bl_loc,2,0,110,100.0,57.5758,26.3636,16.0606
A_radio_bl_loc,bl_loc,2,1,98,100.0,55.1237,31.0954,13.7809
A_radio_bl_loc,bl_loc,2,2,110,100.0,58.9971,29.4985,11.5044
A_radio_bl_loc,bl_loc,2,3,104,100.0,55.0314,29.2453,15.7233
A_radio_bl_loc,bl_loc,2,4,104,100.0,57.2816,27.5081,15.2104
A_radio_bl_loc,bl_loc,2,5,106,100.0,58.9342,26.9592,14.1066
A_radio_bl_loc,bl_loc,2,6,100,100.0,56.1873,28.0936,15.7191
A_radio_bl_loc,bl_loc,2,7,106,100.0,58.7302,26.9841,14.2857
A_radio_bl_loc,bl_loc,2,8,108,100.0,55.7927,29.2683,14.939
A_radio_bl_loc,bl_loc,2,9,102,100.0,56.7657,31.0231,12.2112
A_radio_bl_loc,bl_loc,2,10,122,100.0,54.1779,31.5364,14.2857
A_radio_bl_loc,bl_loc,2,11,103,100.0,61.5894,25.8278,12.5828
A_radio_bl_loc,bl_loc,2,12,116,100.0,58.2857,27.7143,14.0
A_radio_bl_loc,bl_loc,2,13,103,100.0,54.4025,29.5597,16.0377
A_radio_bl_loc,bl_loc,2,14,104,100.0,57.7419,27.0968,15.1613
A_radio_bl_loc,bl_loc,2,15,110,100.0,53.7037,31.4815,14.8148
A_radio_bl_loc,bl_loc,2,16,127,100.0,55.7065,29.6196,14.6739
A_radio_bl_loc,bl_loc,2,17,97,100.0,56.4935,27.5974,15.9091
A_radio_bl_loc,bl_loc,2,18,104,100.0,59.0909,28.2468,12.6623
A_radio_bl_loc,bl_loc,2,19,102,100.0,58.8235,28.7582,12.4183
A_radio_bl_loc,bl_loc,2,20,114,100.0,54.1787,30.2594,15.562
A_radio_bl_loc,bl_loc,2,21,105,100.0,57.3718,28.8462,13.7821
A_radio_bl_loc,bl_loc,2,22,108,100.0,54.0123,30.2469,15.7407
A_radio_bl_loc,bl_loc,2,23,107,100.0,55.7632,28.6604,15.5763
A_radio_bl_loc,bl_loc,2,24,94,100.0,59.1398,26.1649,14.6953
A_radio_bl_loc,bl_loc,2,25,110,100.0,55.9633,29.052,14.9847
A_radio_bl_loc,bl_loc,2,26,110,100.0,54.5455,29.697,15.7576
A_radio_bl_loc,bl_loc,2,27,117,100.0,54.3909,29.745,15.864
A_radio_bl_loc,bl_loc,2,28,100,100.0,56.0261,28.9902,14.9837
A_radio_bl_loc,bl_loc,2,29,105,100.0,55.8065,30.3226,13.871
A_radio_bl_loc,bl_loc,2,30,108,100.0,57.764,28.882,13.354
A_radio_bl_loc,bl_loc,2,31,116,100.0,57.1839,29.3103,13.5057
A_radio_bl_loc,bl_loc,2,32,110,100.0,52.3529,30.5882,17.0588
A_radio_bl_loc,bl_loc,2,33,100,100.0,57.3826,29.1946,13.4228
A_radio_bl_loc,bl_loc,2,34,109,100.0,53.75,31.25,15.0
A_radio_bl_loc,bl_loc,2,35,116,100.0,56.2857,28.8571,14.8571
A_radio_bl_loc,bl_loc,2,36,109,100.0,53.6585,30.7927,15.5488
A_radio_bl_loc,bl_loc,2,37,103,100.0,55.8442,30.1948,13.961
A_radio_bl_loc,bl_loc,2,38,105,100.0,56.0897,29.4872,14.4231
A_radio_bl_loc,bl_loc,2,39,91,100.0,60.0733,25.641,14.2857
A_radio_bl_loc,bl_loc,2,40,99,100.0,59.727,26.6212,13.6519
A_radio_bl_loc,bl_loc,2,41,104,100.0,57.0988,31.1728,11.7284
A_radio_bl_loc,bl_loc,2,42,112,100.0,57.6577,29.4294,12.9129
A_radio_bl_loc,bl_loc,2,43,103,100.0,54.9839,29.2605,15.7556
A_radio_bl_loc,bl_loc,2,44,95,100.0,57.3944,28.8732,13.7324
A_radio_bl_loc,bl_loc,2,45,105,100.0,58.5443,28.1646,13.2911
A_radio_bl_loc,bl_loc,2,46,115,100.0,57.6923,26.0355,16.2722
A_radio_bl_loc,bl_loc,2,47,116,100.0,52.9577,33.8028,13.2394
A_radio_bl_loc,bl_loc,2,48,96,100.0,54.7038,29.9652,15.331
A_radio_bl_loc,bl_loc,2,49,103,100.0,55.9211,30.5921,13.4868
A_radio_bl_loc,bl_loc,2,50,112,100.0,58.2353,27.6471,14.1176
A_radio_bl_loc,bl_loc,2,51,109,100.0,58.3082,29.3051,12.3867
A_radio_bl_loc,bl_loc,2,52,105,100.0,58.9577,26.7101,14.3322
A_radio_bl_loc,bl_loc,2,53,106,100.0,59.8101,26.5823,13.6076
A_radio_bl_loc,bl_loc,2,54,123,100.0,52.9255,31.117,15.9574
A_radio_bl_loc,bl_loc,2,55,101,100.0,57.4257,25.7426,16.8317
A_radio_bl_loc,bl_loc,2,56,100,100.0,58.0537,29.1946,12.7517
A_radio_bl_loc,bl_loc,2,57,112,100.0,59.816,26.6871,13.4969
A_radio_bl_loc,bl_loc,2,58,101,100.0,55.836,30.2839,13.8801
A_radio_bl_loc,bl_loc,2,59,97,100.0,58.6572,27.5618,13.7809
A_radio_bl_loc,bl_loc,2,60,109,100.0,58.3333,26.5432,15.1235
A_radio_bl_loc,bl_loc,2,61,111,100.0,57.5221,27.7286,14.7493
A_radio_bl_loc,bl_loc,2,62,107,100.0,54.7988,29.4118,15.7895
A_radio_bl_loc,bl_loc,2,63,96,100.0,57.0423,27.8169,15.1408
A_radio_bl_loc,bl_loc,2,64,112,100.0,56.9767,29.0698,13.9535
A_radio_bl_loc,bl_loc,2,65,87,100.0,56.6406,27.3438,16.0156
A_radio_bl_loc,bl_loc,2,66,112,100.0,55.8559,29.4294,14.7147
A_radio_bl_loc,bl_loc,2,67,105,100.0,56.1514,28.0757,15.7729
A_radio_bl_loc,bl_loc,2,68,103,100.0,57.9288,29.7735,12.2977
A_radio_bl_loc,bl_loc,2,69,97,100.0,58.3051,29.8305,11.8644
A_radio_bl_loc,bl_loc,2,70,108,100.0,58.4615,28.9231,12.6154
A_radio_bl_loc,bl_loc,2,71,105,100.0,55.0489,32.2476,12.7036
A_radio_bl_loc,bl_loc,2,72,105,100.0,58.5139,27.5542,13.9319
A_radio_bl_loc,bl_loc,2,73,112,100.0,56.4179,28.0597,15.5224
