ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites,soft_applied,carry_s1,carry_s2,carry_s3,soft_overflow_eq,soft_objective_eq,soft_weights,c_eff_s1,band_used,c_eff_extrapolated
1786377953.150,c1,reserve,,0.0,26.34,13.67,3.65,,1,2.85,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.057,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377953.150,c1,search,,0.0,31.1,20.71,10.98,,1,0.6,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.057,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377953.150,c1,recommend,,0.0,26.76,14.03,4.0,,1,0.56,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.057,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377953.150,c2,reserve,,0.0,26.34,13.67,3.65,,1,0.51,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.057,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377953.150,c2,search,,0.0,31.1,20.71,10.98,,1,0.51,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.057,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377953.150,c2,recommend,,0.0,26.76,14.03,4.0,,1,0.51,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.057,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377954.151,c1,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.108,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377954.151,c1,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.108,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377954.151,c1,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.108,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377954.151,c2,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.108,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377954.151,c2,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.108,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377954.151,c2,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.108,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377955.151,c1,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.1,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377955.151,c1,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.1,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377955.151,c1,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.1,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377955.151,c2,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.1,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377955.151,c2,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.1,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377955.151,c2,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.1,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377956.151,c1,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.103,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377956.151,c1,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.103,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377956.151,c1,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.103,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377956.151,c2,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.103,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377956.151,c2,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.103,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377956.151,c2,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.103,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377957.153,c1,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior_fill,61,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,2.915,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,15.5,0.0,2.5,1.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377957.153,c1,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior_fill,91,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,2.915,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,22.5,0.0,15.5,11.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377957.153,c1,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior_fill,124,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,2.915,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,30.5,0.0,18.7,13.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377957.153,c2,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior_fill,61,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,2.915,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,15.0,0.0,21.1,15.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377957.153,c2,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior_fill,91,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,2.915,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,23.0,0.0,34.5,25.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377957.153,c2,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior_fill,124,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,2.915,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,31.5,0.0,37.7,27.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377958.158,c1,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior_fill,237,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,7.662,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,59.0,0.0,9.5,6.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377958.158,c1,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior_fill,361,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,7.662,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,90.0,0.0,61.7,44.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377958.158,c1,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior_fill,481,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,7.662,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,120.0,0.0,74.1,53.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377958.158,c2,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior_fill,237,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,7.662,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,59.5,0.0,83.7,60.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377958.158,c2,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior_fill,361,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,7.662,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,90.5,0.0,136.2,98.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377958.158,c2,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior_fill,481,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,7.662,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,120.5,0.0,148.6,107.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377959.158,c1,reserve,,0.0,26.34,11.79,3.82,,0,,0,36.0,obs,336,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,11.79,3.82,,7.648,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,84.0,0.0,13.5,9.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377959.158,c1,search,,0.0,31.1,17.28,11.47,,0,,0,4474.0,obs,505,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,17.28,11.47,,7.648,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,126.0,0.0,86.6,62.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377959.158,c1,recommend,,0.0,26.76,12.98,4.23,,0,,0,200.0,obs,677,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,12.98,4.23,,7.648,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,169.0,0.0,104.1,75.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377959.158,c2,reserve,,0.0,26.34,11.79,3.82,,0,,0,36.0,obs,336,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,11.79,3.82,,7.648,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,84.0,0.0,117.6,85.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377959.158,c2,search,,0.0,31.1,17.28,11.47,,0,,0,4474.0,obs,505,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,17.28,11.47,,7.648,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,126.5,0.0,191.0,138.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377959.158,c2,recommend,,0.0,26.76,12.98,4.23,,0,,0,200.0,obs,677,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,12.98,4.23,,7.648,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,169.5,0.0,208.5,151.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377960.159,c1,reserve,,0.0,26.34,11.79,3.75,,0,,0,36.0,obs,335,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,11.79,3.75,,7.881,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,83.5,0.0,13.5,9.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377960.159,c1,search,,0.0,31.1,16.48,11.4,,0,,0,4474.0,obs,506,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,16.48,11.4,,7.881,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,126.5,0.0,86.8,62.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377960.159,c1,recommend,,0.0,26.76,12.91,4.2,,0,,0,200.0,obs,674,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,12.91,4.2,,7.881,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,169.0,0.0,104.3,75.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377960.159,c2,reserve,,0.0,26.34,11.79,3.75,,0,,0,36.0,obs,335,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,11.79,3.75,,7.881,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,84.0,0.0,117.8,85.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377960.159,c2,search,,0.0,31.1,16.48,11.4,,0,,0,4474.0,obs,506,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,16.48,11.4,,7.881,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,126.5,0.0,191.2,138.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377960.159,c2,recommend,,0.0,26.76,12.91,4.2,,0,,0,200.0,obs,674,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,12.91,4.2,,7.881,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,168.0,0.0,208.5,151.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377961.158,c1,reserve,,0.0,26.34,12.02,3.67,,0,,0,36.0,obs,339,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,12.02,3.67,,7.613,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,85.0,0.0,13.7,9.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377961.158,c1,search,,0.0,31.1,17.42,11.27,,0,,0,4474.0,obs,504,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,17.42,11.27,,7.613,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,126.0,0.0,86.8,62.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377961.158,c1,recommend,,0.0,26.76,12.93,4.17,,0,,0,200.0,obs,671,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,12.93,4.17,,7.613,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,168.0,0.0,104.1,75.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377961.158,c2,reserve,,0.0,26.34,12.02,3.67,,0,,0,36.0,obs,339,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,12.02,3.67,,7.613,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,84.5,0.0,117.8,85.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377961.158,c2,search,,0.0,31.1,17.42,11.27,,0,,0,4474.0,obs,504,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,17.42,11.27,,7.613,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,126.0,0.0,190.8,138.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377961.158,c2,recommend,,0.0,26.76,12.93,4.17,,0,,0,200.0,obs,671,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,12.93,4.17,,7.613,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,167.5,0.0,208.1,150.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377962.158,c1,reserve,,0.0,26.34,12.19,3.69,,0,,0,36.0,obs,338,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,12.19,3.69,,7.625,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,84.5,0.0,13.6,9.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377962.158,c1,search,,0.0,31.1,17.8,11.16,,0,,0,4474.0,obs,503,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,17.8,11.16,,7.625,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,126.0,0.0,86.7,62.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377962.158,c1,recommend,,0.0,26.76,13.0,4.17,,0,,0,200.0,obs,674,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,13.0,4.17,,7.625,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,168.0,0.0,104.0,75.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
