ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly
1786344283.960,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.098,0,S3,site_s3,S3,S3,S3
1786344283.960,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.098,0,S3,site_s3,S3,S3,S3
1786344284.961,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.097,0,S3,site_s3,S3,S3,S3
1786344284.961,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.097,0,S3,site_s3,S3,S3,S3
1786344284.961,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.097,0,S3,site_s3,S3,S3,S3
1786344284.961,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.097,0,S3,site_s3,S3,S3,S3
1786344284.961,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.097,0,S3,site_s3,S3,S3,S3
1786344284.961,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.097,0,S3,site_s3,S3,S3,S3
1786344285.963,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,70,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,2.519,0,S3,site_s3,S3,S3,S3
1786344285.963,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,107,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,2.519,0,S3,site_s3,S3,S3,S3
1786344285.963,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,142,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,2.519,0,S3,site_s3,S3,S3,S3
1786344285.963,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,70,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,2.519,0,S3,site_s3,S3,S3,S3
1786344285.963,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,107,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,2.519,0,S3,site_s3,S3,S3,S3
1786344285.963,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,142,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,2.519,0,S3,site_s3,S3,S3,S3
1786344286.971,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,399,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,10.079,0,S3,site_s3,S3,S3,S3
1786344286.971,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,595,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,10.079,0,S3,site_s3,S3,S3,S3
1786344286.971,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,795,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,10.079,0,S3,site_s3,S3,S3,S3
1786344286.971,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,399,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,10.079,0,S3,site_s3,S3,S3,S3
1786344286.971,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,595,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,10.079,0,S3,site_s3,S3,S3,S3
1786344286.971,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,795,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,10.079,0,S3,site_s3,S3,S3,S3
1786344287.970,c1,reserve,,0.0,26.34,13.67,0.01,S3,0,,0,36.0,obs,611,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,0.01,S3,9.627,0,S3,site_s3,S3,S3,S3
1786344287.970,c1,search,,0.0,31.1,20.71,2.47,S3,0,,0,4474.0,obs,924,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,2.47,S3,9.627,0,S3,site_s3,S3,S3,S3
1786344287.970,c1,recommend,,0.0,26.76,14.03,1.57,S3,0,,0,200.0,obs,1226,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,1.57,S3,9.627,0,S3,site_s3,S3,S3,S3
1786344287.970,c2,reserve,,0.0,26.34,13.67,0.01,S3,0,,0,36.0,obs,611,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,0.01,S3,9.627,0,S3,site_s3,S3,S3,S3
1786344287.970,c2,search,,0.0,31.1,20.71,2.47,S3,0,,0,4474.0,obs,924,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,2.47,S3,9.627,0,S3,site_s3,S3,S3,S3
1786344287.970,c2,recommend,,0.0,26.76,14.03,1.57,S3,0,,0,200.0,obs,1226,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,1.57,S3,9.627,0,S3,site_s3,S3,S3,S3
1786344288.970,c1,reserve,,0.0,26.34,13.67,1.34,S3,0,,0,36.0,obs,596,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.34,S3,9.718,0,S3,site_s3,S3,S3,S3
1786344288.970,c1,search,,0.0,31.1,20.71,6.63,S3,0,,0,4474.0,obs,896,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.63,S3,9.718,0,S3,site_s3,S3,S3,S3
1786344288.970,c1,recommend,,0.0,26.76,14.03,2.3,S3,0,,0,200.0,obs,1202,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.3,S3,9.718,0,S3,site_s3,S3,S3,S3
1786344288.970,c2,reserve,,0.0,26.34,13.67,1.34,S3,0,,0,36.0,obs,596,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.34,S3,9.718,0,S3,site_s3,S3,S3,S3
1786344288.970,c2,search,,0.0,31.1,20.71,6.63,S3,0,,0,4474.0,obs,896,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.63,S3,9.718,0,S3,site_s3,S3,S3,S3
1786344288.970,c2,recommend,,0.0,26.76,14.03,2.3,S3,0,,0,200.0,obs,1202,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.3,S3,9.718,0,S3,site_s3,S3,S3,S3
1786344289.970,c1,reserve,,0.0,26.34,13.67,1.8,S3,0,,0,36.0,obs,603,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.8,S3,9.418,0,S3,site_s3,S3,S3,S3
1786344289.970,c1,search,,0.0,31.1,20.71,7.27,S3,0,,0,4474.0,obs,897,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,7.27,S3,9.418,0,S3,site_s3,S3,S3,S3
1786344289.970,c1,recommend,,0.0,26.76,14.03,2.66,S3,0,,0,200.0,obs,1197,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.66,S3,9.418,0,S3,site_s3,S3,S3,S3
1786344289.970,c2,reserve,,0.0,26.34,13.67,1.8,S3,0,,0,36.0,obs,603,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.8,S3,9.418,0,S3,site_s3,S3,S3,S3
1786344289.970,c2,search,,0.0,31.1,20.71,7.27,S3,0,,0,4474.0,obs,897,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,7.27,S3,9.418,0,S3,site_s3,S3,S3,S3
1786344289.970,c2,recommend,,0.0,26.76,14.03,2.66,S3,0,,0,200.0,obs,1197,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.66,S3,9.418,0,S3,site_s3,S3,S3,S3
1786344290.969,c1,reserve,,0.0,26.34,13.67,1.62,S3,0,,0,36.0,obs,598,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.62,S3,8.841,0,S3,site_s3,S3,S3,S3
1786344290.969,c1,search,,0.0,31.1,20.71,7.12,S3,0,,0,4474.0,obs,898,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,7.12,S3,8.841,0,S3,site_s3,S3,S3,S3
1786344290.969,c1,recommend,,0.0,26.76,14.03,2.67,S3,0,,0,200.0,obs,1204,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.67,S3,8.841,0,S3,site_s3,S3,S3,S3
1786344290.969,c2,reserve,,0.0,26.34,13.67,1.62,S3,0,,0,36.0,obs,598,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.62,S3,8.841,0,S3,site_s3,S3,S3,S3
1786344290.969,c2,search,,0.0,31.1,20.71,7.12,S3,0,,0,4474.0,obs,898,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,7.12,S3,8.841,0,S3,site_s3,S3,S3,S3
1786344290.969,c2,recommend,,0.0,26.76,14.03,2.67,S3,0,,0,200.0,obs,1204,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.67,S3,8.841,0,S3,site_s3,S3,S3,S3
1786344291.970,c1,reserve,,0.0,26.34,13.67,1.74,S3,0,,0,36.0,obs,604,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.74,S3,9.49,0,S3,site_s3,S3,S3,S3
1786344291.970,c1,search,,0.0,31.1,20.71,6.86,S3,0,,0,4474.0,obs,895,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.86,S3,9.49,0,S3,site_s3,S3,S3,S3
1786344291.970,c1,recommend,,0.0,26.76,14.03,2.65,S3,0,,0,200.0,obs,1199,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.65,S3,9.49,0,S3,site_s3,S3,S3,S3
1786344291.970,c2,reserve,,0.0,26.34,13.67,1.74,S3,0,,0,36.0,obs,604,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.74,S3,9.49,0,S3,site_s3,S3,S3,S3
1786344291.970,c2,search,,0.0,31.1,20.71,6.86,S3,0,,0,4474.0,obs,895,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.86,S3,9.49,0,S3,site_s3,S3,S3,S3
1786344291.970,c2,recommend,,0.0,26.76,14.03,2.65,S3,0,,0,200.0,obs,1199,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.65,S3,9.49,0,S3,site_s3,S3,S3,S3
1786344292.970,c1,reserve,,0.0,26.34,13.67,1.62,S3,0,,0,36.0,obs,597,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.62,S3,8.969,0,S3,site_s3,S3,S3,S3
1786344292.970,c1,search,,0.0,31.1,20.71,6.82,S3,0,,0,4474.0,obs,900,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.82,S3,8.969,0,S3,site_s3,S3,S3,S3
1786344292.970,c1,recommend,,0.0,26.76,14.03,2.54,S3,0,,0,200.0,obs,1202,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.54,S3,8.969,0,S3,site_s3,S3,S3,S3
1786344292.970,c2,reserve,,0.0,26.34,13.67,1.62,S3,0,,0,36.0,obs,597,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.62,S3,8.969,0,S3,site_s3,S3,S3,S3
1786344292.970,c2,search,,0.0,31.1,20.71,6.82,S3,0,,0,4474.0,obs,900,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.82,S3,8.969,0,S3,site_s3,S3,S3,S3
1786344292.970,c2,recommend,,0.0,26.76,14.03,2.54,S3,0,,0,200.0,obs,1202,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.54,S3,8.969,0,S3,site_s3,S3,S3,S3
1786344293.970,c1,reserve,,0.0,26.34,13.67,1.49,S3,0,,0,36.0,obs,601,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.49,S3,9.685,0,S3,site_s3,S3,S3,S3
1786344293.970,c1,search,,0.0,31.1,20.71,6.6,S3,0,,0,4474.0,obs,899,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.6,S3,9.685,0,S3,site_s3,S3,S3,S3
1786344293.970,c1,recommend,,0.0,26.76,14.03,2.5,S3,0,,0,200.0,obs,1203,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.5,S3,9.685,0,S3,site_s3,S3,S3,S3
1786344293.970,c2,reserve,,0.0,26.34,13.67,1.49,S3,0,,0,36.0,obs,601,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.49,S3,9.685,0,S3,site_s3,S3,S3,S3
1786344293.970,c2,search,,0.0,31.1,20.71,6.6,S3,0,,0,4474.0,obs,899,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.6,S3,9.685,0,S3,site_s3,S3,S3,S3
1786344293.970,c2,recommend,,0.0,26.76,14.03,2.5,S3,0,,0,200.0,obs,1203,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.5,S3,9.685,0,S3,site_s3,S3,S3,S3
1786344294.971,c1,reserve,,0.0,26.34,13.67,1.52,S3,0,,0,36.0,obs,600,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.52,S3,10.559,0,S3,site_s3,S3,S3,S3
1786344294.971,c1,search,,0.0,31.1,20.71,6.32,S3,0,,0,4474.0,obs,901,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.32,S3,10.559,0,S3,site_s3,S3,S3,S3
1786344294.971,c1,recommend,,0.0,26.76,14.03,2.4,S3,0,,0,200.0,obs,1202,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.4,S3,10.559,0,S3,site_s3,S3,S3,S3
1786344294.971,c2,reserve,,0.0,26.34,13.67,1.52,S3,0,,0,36.0,obs,600,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.52,S3,10.559,0,S3,site_s3,S3,S3,S3
1786344294.971,c2,search,,0.0,31.1,20.71,6.32,S3,0,,0,4474.0,obs,901,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.32,S3,10.559,0,S3,site_s3,S3,S3,S3
1786344294.971,c2,recommend,,0.0,26.76,14.03,2.4,S3,0,,0,200.0,obs,1202,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.4,S3,10.559,0,S3,site_s3,S3,S3,S3
1786344295.972,c1,reserve,,0.0,26.34,13.67,1.59,S3,0,,0,36.0,obs,601,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.59,S3,10.92,0,S3,site_s3,S3,S3,S3
1786344295.972,c1,search,,0.0,31.1,20.71,6.2,S3,0,,0,4474.0,obs,900,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.2,S3,10.92,0,S3,site_s3,S3,S3,S3
1786344295.972,c1,recommend,,0.0,26.76,14.03,2.4,S3,0,,0,200.0,obs,1205,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.4,S3,10.92,0,S3,site_s3,S3,S3,S3
1786344295.972,c2,reserve,,0.0,26.34,13.67,1.59,S3,0,,0,36.0,obs,601,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.59,S3,10.92,0,S3,site_s3,S3,S3,S3
1786344295.972,c2,search,,0.0,31.1,20.71,6.2,S3,0,,0,4474.0,obs,900,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.2,S3,10.92,0,S3,site_s3,S3,S3,S3
1786344295.972,c2,recommend,,0.0,26.76,14.03,2.4,S3,0,,0,200.0,obs,1205,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.4,S3,10.92,0,S3,site_s3,S3,S3,S3
1786344296.971,c1,reserve,,0.0,26.34,13.67,1.56,S3,0,,0,36.0,obs,605,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.56,S3,10.44,0,S3,site_s3,S3,S3,S3
1786344296.971,c1,search,,0.0,31.1,20.71,6.43,S3,0,,0,4474.0,obs,902,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.43,S3,10.44,0,S3,site_s3,S3,S3,S3
1786344296.971,c1,recommend,,0.0,26.76,14.03,2.45,S3,0,,0,200.0,obs,1200,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.45,S3,10.44,0,S3,site_s3,S3,S3,S3
1786344296.971,c2,reserve,,0.0,26.34,13.67,1.56,S3,0,,0,36.0,obs,605,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.56,S3,10.44,0,S3,site_s3,S3,S3,S3
1786344296.971,c2,search,,0.0,31.1,20.71,6.43,S3,0,,0,4474.0,obs,902,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.43,S3,10.44,0,S3,site_s3,S3,S3,S3
1786344296.971,c2,recommend,,0.0,26.76,14.03,2.45,S3,0,,0,200.0,obs,1200,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.45,S3,10.44,0,S3,site_s3,S3,S3,S3
1786344297.972,c1,reserve,,0.0,26.34,13.67,1.24,S3,0,,0,36.0,obs,599,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.24,S3,11.178,0,S3,site_s3,S3,S3,S3
1786344297.972,c1,search,,0.0,31.1,20.71,6.48,S3,0,,0,4474.0,obs,902,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.48,S3,11.178,0,S3,site_s3,S3,S3,S3
1786344297.972,c1,recommend,,0.0,26.76,14.03,2.08,S3,0,,0,200.0,obs,1207,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.08,S3,11.178,0,S3,site_s3,S3,S3,S3
1786344297.972,c2,reserve,,0.0,26.34,13.67,1.24,S3,0,,0,36.0,obs,599,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.24,S3,11.178,0,S3,site_s3,S3,S3,S3
1786344297.972,c2,search,,0.0,31.1,20.71,6.48,S3,0,,0,4474.0,obs,902,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.48,S3,11.178,0,S3,site_s3,S3,S3,S3
1786344297.972,c2,recommend,,0.0,26.76,14.03,2.08,S3,0,,0,200.0,obs,1207,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.08,S3,11.178,0,S3,site_s3,S3,S3,S3
1786344298.972,c1,reserve,,0.0,26.34,13.67,1.34,S3,0,,0,36.0,obs,606,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.34,S3,11.062,0,S3,site_s3,S3,S3,S3
1786344298.972,c1,search,,0.0,31.1,20.71,6.24,S3,0,,0,4474.0,obs,900,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.24,S3,11.062,0,S3,site_s3,S3,S3,S3
1786344298.972,c1,recommend,,0.0,26.76,14.03,1.91,S3,0,,0,200.0,obs,1204,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,1.91,S3,11.062,0,S3,site_s3,S3,S3,S3
1786344298.972,c2,reserve,,0.0,26.34,13.67,1.34,S3,0,,0,36.0,obs,606,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.34,S3,11.062,0,S3,site_s3,S3,S3,S3
1786344298.972,c2,search,,0.0,31.1,20.71,6.24,S3,0,,0,4474.0,obs,900,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.24,S3,11.062,0,S3,site_s3,S3,S3,S3
1786344298.972,c2,recommend,,0.0,26.76,14.03,1.91,S3,0,,0,200.0,obs,1204,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,1.91,S3,11.062,0,S3,site_s3,S3,S3,S3
1786344299.971,c1,reserve,,0.0,26.34,13.67,1.6,S3,0,,0,36.0,obs,600,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.6,S3,11.302,0,S3,site_s3,S3,S3,S3
1786344299.971,c1,search,,0.0,31.1,20.71,6.55,S3,0,,0,4474.0,obs,904,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.55,S3,11.302,0,S3,site_s3,S3,S3,S3
1786344299.971,c1,recommend,,0.0,26.76,14.03,2.3,S3,0,,0,200.0,obs,1205,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.3,S3,11.302,0,S3,site_s3,S3,S3,S3
1786344299.971,c2,reserve,,0.0,26.34,13.67,1.6,S3,0,,0,36.0,obs,600,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.6,S3,11.302,0,S3,site_s3,S3,S3,S3
1786344299.971,c2,search,,0.0,31.1,20.71,6.55,S3,0,,0,4474.0,obs,904,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.55,S3,11.302,0,S3,site_s3,S3,S3,S3
1786344299.971,c2,recommend,,0.0,26.76,14.03,2.3,S3,0,,0,200.0,obs,1205,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.3,S3,11.302,0,S3,site_s3,S3,S3,S3
1786344300.971,c1,reserve,,0.0,26.34,13.67,1.52,S3,0,,0,36.0,obs,604,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,1.52,S3,11.184,0,S3,site_s3,S3,S3,S3
