ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly
1786342044.225,c1,reserve,,0.0,26.34,13.67,3.65,S3,1,2.79,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.057,0,S3,site_s3,S3,S3,S3
1786342044.225,c1,search,,0.0,31.1,20.71,10.98,S3,1,0.54,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.057,0,S3,site_s3,S3,S3,S3
1786342044.225,c1,recommend,,0.0,26.76,14.03,4.0,S3,1,0.54,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.057,0,S3,site_s3,S3,S3,S3
1786342044.225,c2,reserve,,0.0,26.34,13.67,3.65,S3,1,0.52,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.057,0,S3,site_s3,S3,S3,S3
1786342044.225,c2,search,,0.0,31.1,20.71,10.98,S3,1,0.59,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.057,0,S3,site_s3,S3,S3,S3
1786342044.225,c2,recommend,,0.0,26.76,14.03,4.0,S3,1,0.5,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.057,0,S3,site_s3,S3,S3,S3
1786342045.226,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.11,0,S3,site_s3,S3,S3,S3
1786342045.226,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.11,0,S3,site_s3,S3,S3,S3
1786342045.226,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.11,0,S3,site_s3,S3,S3,S3
1786342045.226,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.11,0,S3,site_s3,S3,S3,S3
1786342045.226,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.11,0,S3,site_s3,S3,S3,S3
1786342045.226,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.11,0,S3,site_s3,S3,S3,S3
1786342046.226,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.136,0,S3,site_s3,S3,S3,S3
1786342046.226,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.136,0,S3,site_s3,S3,S3,S3
1786342046.226,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.136,0,S3,site_s3,S3,S3,S3
1786342046.226,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.136,0,S3,site_s3,S3,S3,S3
1786342046.226,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.136,0,S3,site_s3,S3,S3,S3
1786342046.226,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.136,0,S3,site_s3,S3,S3,S3
1786342047.226,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.098,0,S3,site_s3,S3,S3,S3
1786342047.226,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.098,0,S3,site_s3,S3,S3,S3
1786342047.226,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.098,0,S3,site_s3,S3,S3,S3
1786342047.226,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.098,0,S3,site_s3,S3,S3,S3
1786342047.226,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.098,0,S3,site_s3,S3,S3,S3
1786342047.226,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.098,0,S3,site_s3,S3,S3,S3
1786342048.228,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,59,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,2.0,0,S3,site_s3,S3,S3,S3
1786342048.228,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,95,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,2.0,0,S3,site_s3,S3,S3,S3
1786342048.228,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,128,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,2.0,0,S3,site_s3,S3,S3,S3
1786342048.228,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,59,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,2.0,0,S3,site_s3,S3,S3,S3
1786342048.228,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,95,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,2.0,0,S3,site_s3,S3,S3,S3
1786342048.228,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,128,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,2.0,0,S3,site_s3,S3,S3,S3
1786342049.235,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,396,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,9.242,0,S3,site_s3,S3,S3,S3
1786342049.235,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,593,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,9.242,0,S3,site_s3,S3,S3,S3
1786342049.235,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,791,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,9.242,0,S3,site_s3,S3,S3,S3
1786342049.235,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,396,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,9.242,0,S3,site_s3,S3,S3,S3
1786342049.235,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,593,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,9.242,0,S3,site_s3,S3,S3,S3
1786342049.235,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,791,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,9.242,0,S3,site_s3,S3,S3,S3
1786342050.235,c1,reserve,,0.0,26.34,13.67,-1.27,S2,1,0.89,0,36.0,obs,616,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-1.27,S2,9.049,0,S2,site_s2,S3,S3,S2
1786342050.235,c1,search,,0.0,31.1,20.71,-0.34,S2,1,0.53,0,4474.0,obs,935,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-0.34,S2,9.049,0,S2,site_s2,S3,S3,S2
1786342050.235,c1,recommend,,0.0,26.76,14.03,0.5,S3,0,,0,200.0,obs,1230,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,0.5,S3,9.049,0,S3,site_s3,S3,S3,S3
1786342050.235,c2,reserve,,0.0,26.34,13.67,-1.27,S2,1,0.5,0,36.0,obs,616,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-1.27,S2,9.049,0,S2,site_s2,S3,S3,S2
1786342050.235,c2,search,,0.0,31.1,20.71,-0.34,S2,1,0.49,0,4474.0,obs,935,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,-0.34,S2,9.049,0,S2,site_s2,S3,S3,S2
1786342050.235,c2,recommend,,0.0,26.76,14.03,0.5,S3,0,,0,200.0,obs,1230,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,0.5,S3,9.049,0,S3,site_s3,S3,S3,S3
1786342051.235,c1,reserve,,0.0,26.34,13.67,3.65,S3,1,0.84,0,36.0,obs,568,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,8.287,0,S3,site_s3,S3,S3,S3
1786342051.235,c1,search,,0.0,31.1,20.71,10.98,S3,1,0.59,0,4474.37,obs,843,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,8.287,0,S3,site_s3,S3,S3,S3
1786342051.235,c1,recommend,,0.0,26.76,14.03,2.6,S3,0,,0,200.0,obs,1137,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.6,S3,8.287,0,S3,site_s3,S3,S3,S3
1786342051.235,c2,reserve,,0.0,26.34,13.67,3.65,S3,1,0.51,0,36.0,obs,568,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,8.287,0,S3,site_s3,S3,S3,S3
1786342051.235,c2,search,,0.0,31.1,20.71,10.98,S3,1,0.49,0,4474.37,obs,843,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,8.287,0,S3,site_s3,S3,S3,S3
1786342051.235,c2,recommend,,0.0,26.76,14.03,2.6,S3,0,,0,200.0,obs,1137,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.6,S3,8.287,0,S3,site_s3,S3,S3,S3
1786342052.236,c1,reserve,,0.0,26.34,13.67,-1.04,S2,1,0.78,0,36.0,obs,594,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-1.04,S2,10.129,0,S2,site_s2,S3,S3,S2
1786342052.236,c1,search,,0.0,31.1,20.71,1.59,S3,0,,0,4474.36,obs,885,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,1.59,S3,10.129,0,S3,site_s3,S3,S3,S3
1786342052.236,c1,recommend,,0.0,26.76,14.03,1.35,S3,0,,0,200.0,obs,1179,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,1.35,S3,10.129,0,S3,site_s3,S3,S3,S3
1786342052.236,c2,reserve,,0.0,26.34,13.67,-1.04,S2,1,0.57,0,36.0,obs,594,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,-1.04,S2,10.129,0,S2,site_s2,S3,S3,S2
