t_rel_s,n_S1,n_S2,n_S3,n_unjoined,s1_share
0,420,0,0,0,1.000000
1,422,0,0,0,1.000000
2,414,0,0,0,1.000000
3,425,0,0,0,1.000000
4,419,0,0,0,1.000000
5,421,0,0,0,1.000000
6,419,0,0,0,1.000000
7,419,0,0,0,1.000000
8,420,0,0,0,1.000000
9,419,0,0,0,1.000000
10,425,0,0,0,1.000000
11,418,0,0,0,1.000000
12,421,0,0,0,1.000000
13,415,0,0,0,1.000000
14,423,0,0,0,1.000000
15,421,0,0,0,1.000000
16,419,0,0,0,1.000000
17,421,0,0,0,1.000000
18,418,0,0,0,1.000000
19,422,0,0,0,1.000000
20,419,0,0,0,1.000000
21,420,0,0,0,1.000000
22,422,0,0,0,1.000000
23,419,0,0,0,1.000000
24,419,0,0,0,1.000000
25,422,0,0,0,1.000000
26,415,0,0,0,1.000000
27,423,0,0,0,1.000000
28,419,0,0,0,1.000000
29,419,0,0,0,1.000000
30,422,0,0,0,1.000000
31,420,0,0,0,1.000000
32,420,0,0,0,1.000000
33,420,0,0,0,1.000000
34,423,0,0,0,1.000000
35,417,0,0,0,1.000000
36,421,0,0,0,1.000000
37,419,0,0,0,1.000000
38,419,0,0,0,1.000000
39,420,0,0,0,1.000000
40,421,0,0,0,1.000000
41,420,0,0,0,1.000000
42,422,0,0,0,1.000000
43,418,0,0,0,1.000000
44,421,0,0,0,1.000000
45,420,0,0,0,1.000000
46,419,0,0,0,1.000000
47,421,0,0,0,1.000000
48,420,0,0,0,1.000000
49,420,0,0,0,1.000000
50,417,0,0,0,1.000000
51,421,0,0,0,1.000000
52,420,0,0,0,1.000000
53,422,0,0,0,1.000000
54,419,0,0,0,1.000000
55,418,0,0,0,1.000000
56,424,0,0,0,1.000000
57,415,0,0,0,1.000000
58,425,0,0,0,1.000000
59,418,0,0,0,1.000000
60,422,0,0,0,1.000000
61,416,0,0,0,1.000000
62,422,0,0,0,1.000000
63,422,0,0,0,1.000000
64,419,0,0,0,1.000000
65,418,0,0,0,1.000000
66,421,0,0,0,1.000000
67,420,0,0,0,1.000000
68,420,0,0,0,1.000000
69,421,0,0,0,1.000000
70,421,0,0,0,1.000000
71,417,0,0,0,1.000000
72,422,0,0,0,1.000000
73,420,0,0,0,1.000000
74,418,0,0,0,1.000000
75,422,0,0,0,1.000000
76,419,0,0,0,1.000000
77,421,0,0,0,1.000000
78,419,0,0,0,1.000000
79,421,0,0,0,1.000000
80,419,0,0,0,1.000000
81,421,0,0,0,1.000000
82,421,0,0,0,1.000000
83,420,0,0,0,1.000000
84,420,0,0,0,1.000000
85,417,0,0,0,1.000000
86,422,0,0,0,1.000000
87,421,0,0,0,1.000000
88,419,0,0,0,1.000000
89,419,0,0,0,1.000000
90,422,0,0,0,1.000000
91,419,0,0,0,1.000000
92,419,0,0,0,1.000000
93,420,0,0,0,1.000000
94,422,0,0,0,1.000000
95,419,0,0,0,1.000000
96,419,0,0,0,1.000000
97,419,0,0,0,1.000000
98,419,0,0,0,1.000000
99,421,0,0,0,1.000000
100,420,0,0,0,1.000000
101,423,0,0,0,1.000000
102,418,0,0,0,1.000000
103,420,0,0,0,1.000000
104,420,0,0,0,1.000000
105,421,0,0,0,1.000000
106,422,0,0,0,1.000000
107,418,0,0,0,1.000000
108,420,0,0,0,1.000000
109,418,0,0,0,1.000000
110,421,0,0,0,1.000000
111,420,0,0,0,1.000000
112,420,0,0,0,1.000000
113,420,0,0,0,1.000000
114,420,0,0,0,1.000000
115,421,0,0,0,1.000000
116,420,0,0,0,1.000000
117,419,0,0,0,1.000000
118,422,0,0,0,1.000000
119,419,0,0,0,1.000000
120,418,0,0,0,1.000000
121,421,0,0,0,1.000000
122,417,0,0,0,1.000000
123,424,0,0,0,1.000000
124,420,0,0,0,1.000000
125,419,0,0,0,1.000000
126,419,0,0,0,1.000000
127,422,0,0,0,1.000000
128,418,0,0,0,1.000000
129,422,0,0,0,1.000000
130,422,0,0,0,1.000000
131,417,0,0,0,1.000000
132,422,0,0,0,1.000000
133,418,0,0,0,1.000000
134,421,0,0,0,1.000000
135,420,0,0,0,1.000000
136,419,0,0,0,1.000000
137,419,0,0,0,1.000000
138,421,0,0,0,1.000000
139,420,0,0,0,1.000000
140,421,0,0,0,1.000000
141,419,0,0,0,1.000000
142,419,0,0,0,1.000000
143,422,0,0,0,1.000000
144,419,0,0,0,1.000000
145,421,0,0,0,1.000000
146,416,0,0,0,1.000000
147,423,0,0,0,1.000000
148,421,0,0,0,1.000000
149,419,0,0,0,1.000000
150,421,0,0,0,1.000000
151,419,0,0,0,1.000000
152,420,0,0,0,1.000000
153,421,0,0,0,1.000000
154,421,0,0,0,1.000000
155,418,0,0,0,1.000000
156,421,0,0,0,1.000000
157,415,0,0,0,1.000000
158,423,0,0,0,1.000000
159,422,0,0,0,1.000000
160,420,0,0,0,1.000000
161,420,0,0,0,1.000000
162,421,0,0,0,1.000000
163,419,0,0,0,1.000000
164,420,0,0,0,1.000000
165,420,0,0,0,1.000000
166,421,0,0,0,1.000000
167,418,0,0,0,1.000000
168,421,0,0,0,1.000000
169,420,0,0,0,1.000000
170,416,0,0,0,1.000000
171,423,0,0,0,1.000000
172,420,0,0,0,1.000000
173,420,0,0,0,1.000000
174,420,0,0,0,1.000000
175,419,0,0,0,1.000000
176,423,0,0,0,1.000000
177,419,0,0,0,1.000000
178,422,0,0,0,1.000000
179,417,0,0,0,1.000000
180,4,0,0,0,1.000000
