ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites,soft_applied,carry_s1,carry_s2,carry_s3,soft_overflow_eq,soft_objective_eq,soft_weights,c_eff_s1,band_used,c_eff_extrapolated
1786384847.906,c1,reserve,,0.0,26.34,13.67,3.65,,1,2.83,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.057,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384847.906,c1,search,,0.0,31.1,20.71,10.98,,1,0.64,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.057,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384847.906,c1,recommend,,0.0,26.76,14.03,4.0,,1,0.64,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.057,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384847.906,c2,reserve,,0.0,26.34,13.67,3.65,,1,0.62,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.057,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384847.906,c2,search,,0.0,31.1,20.71,10.98,,1,0.63,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.057,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384847.906,c2,recommend,,0.0,26.76,14.03,4.0,,1,0.63,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.057,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384848.908,c1,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.109,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384848.908,c1,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.109,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384848.908,c1,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.109,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384848.908,c2,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.109,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384848.908,c2,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.109,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384848.908,c2,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.109,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384849.908,c1,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.101,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384849.908,c1,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.101,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384849.908,c1,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.101,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384849.908,c2,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.101,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384849.908,c2,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.101,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384849.908,c2,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.101,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384850.908,c1,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.103,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384850.908,c1,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.103,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384850.908,c1,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.103,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384850.908,c2,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior,0,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,0.103,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384850.908,c2,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior,0,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,0.103,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384850.908,c2,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior,0,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,0.103,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,0.0,0.0,0.0,0.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384851.910,c1,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior_fill,69,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,3.192,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,17.5,0.0,2.8,2.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384851.910,c1,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior_fill,102,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,3.192,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,25.5,0.0,17.6,12.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384851.910,c1,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior_fill,137,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,3.192,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,34.5,0.0,21.2,15.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384851.910,c2,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior_fill,69,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,3.192,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,17.0,0.0,23.9,17.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384851.910,c2,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior_fill,102,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,3.192,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,25.5,0.0,38.7,28.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384851.910,c2,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior_fill,137,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,3.192,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,34.0,0.0,42.2,30.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384852.915,c1,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior_fill,245,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,8.098,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,61.5,0.0,9.9,7.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384852.915,c1,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior_fill,370,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,8.098,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,92.5,0.0,63.6,46.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384852.915,c1,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior_fill,493,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,8.098,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,123.0,0.0,76.3,55.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384852.915,c2,reserve,,0.0,26.34,13.67,3.65,,0,,0,36.0,prior_fill,245,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,13.67,3.65,,8.098,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,61.0,0.0,86.1,62.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384852.915,c2,search,,0.0,31.1,20.71,10.98,,0,,0,4474.0,prior_fill,370,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,20.71,10.98,,8.098,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,92.5,0.0,139.8,101.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384852.915,c2,recommend,,0.0,26.76,14.03,4.0,,0,,0,200.0,prior_fill,493,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,14.03,4.0,,8.098,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,123.5,0.0,152.5,110.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384853.915,c1,reserve,,0.0,26.34,12.65,3.71,,0,,0,36.0,obs,339,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,12.65,3.71,,7.757,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,84.5,0.0,13.6,9.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384853.915,c1,search,,0.0,31.1,18.32,11.18,,0,,0,4474.0,obs,511,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,18.32,11.18,,7.757,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,128.0,0.0,87.9,63.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384853.915,c1,recommend,,0.0,26.76,13.03,3.93,,0,,0,200.0,obs,686,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,13.03,3.93,,7.757,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,171.5,0.0,105.6,76.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384853.915,c2,reserve,,0.0,26.34,12.65,3.71,,0,,0,36.0,obs,339,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,12.65,3.71,,7.757,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,85.0,0.0,119.3,86.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384853.915,c2,search,,0.0,31.1,18.32,11.18,,0,,0,4474.0,obs,511,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,18.32,11.18,,7.757,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,127.5,0.0,193.2,139.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384853.915,c2,recommend,,0.0,26.76,13.03,3.93,,0,,0,200.0,obs,686,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,13.03,3.93,,7.757,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,171.5,0.0,210.9,152.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384854.915,c1,reserve,,0.0,26.34,12.57,3.71,,0,,0,36.0,obs,342,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,12.57,3.71,,7.997,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,85.0,0.0,13.7,9.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384854.915,c1,search,,0.0,31.1,17.78,11.08,,0,,0,4474.0,obs,513,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,17.78,11.08,,7.997,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,128.0,0.0,87.9,63.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384854.915,c1,recommend,,0.0,26.76,12.81,4.0,,0,,0,200.0,obs,683,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,12.81,4.0,,7.997,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,170.5,0.0,105.5,76.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384854.915,c2,reserve,,0.0,26.34,12.57,3.71,,0,,0,36.0,obs,342,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,12.57,3.71,,7.997,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,85.5,0.0,119.3,86.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384854.915,c2,search,,0.0,31.1,17.78,11.08,,0,,0,4474.0,obs,513,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,17.78,11.08,,7.997,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,128.5,0.0,193.9,140.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384854.915,c2,recommend,,0.0,26.76,12.81,4.0,,0,,0,200.0,obs,683,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,12.81,4.0,,7.997,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,171.0,0.0,211.5,153.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384855.915,c1,reserve,,0.0,26.34,12.21,3.59,,0,,0,36.0,obs,345,26.34,13.67,3.65,,26.34,13.67,3.65,,26.34,12.21,3.59,,7.684,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,86.5,0.0,13.9,10.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384855.915,c1,search,,0.0,31.1,17.31,11.1,,0,,0,4474.0,obs,514,31.1,20.71,10.98,,31.1,20.71,10.98,,31.1,17.31,11.1,,7.684,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,128.5,0.0,88.5,64.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786384855.915,c1,recommend,,0.0,26.76,12.79,4.0,,0,,0,200.0,obs,679,26.76,14.03,4.0,,26.76,14.03,4.0,,26.76,12.79,4.0,,7.684,0,S2|S3,sub_s23,S2|S3,S2|S3,S2|S3,169.5,0.0,106.0,76.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
