ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes
1786114652.739,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.098,0
1786114653.739,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,prior,0,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,0.097,0
1786114653.739,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,prior,0,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,0.097,0
1786114653.739,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,prior,0,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,0.097,0
1786114653.739,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior,0,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,0.097,0
1786114653.739,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior,0,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,0.097,0
1786114653.739,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior,0,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,0.097,0
1786114654.740,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,prior_fill,59,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,1.777,0
1786114654.740,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,prior_fill,92,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,1.777,0
1786114654.740,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,prior_fill,113,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,1.777,0
1786114654.740,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,59,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,1.777,0
1786114654.740,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,92,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,1.777,0
1786114654.740,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,113,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,1.777,0
1786114655.744,c1,reserve,6000,0.053,26.29,13.62,3.6,S3,0,,0,36.0,prior_fill,244,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,5.065,0
1786114655.744,c1,search,6000,6.562,24.54,14.15,4.42,S3,0,,0,4474.0,prior_fill,366,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,5.065,0
1786114655.744,c1,recommend,6000,0.293,26.47,13.73,3.71,S3,0,,0,200.0,prior_fill,490,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,5.065,0
1786114655.744,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,prior_fill,244,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,5.065,0
1786114655.744,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,prior_fill,366,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,5.065,0
1786114655.744,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,prior_fill,490,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,5.065,0
1786114656.743,c1,reserve,6000,0.053,26.29,13.62,3.32,S3,0,,0,36.0,obs,336,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.32,S3,4.723,0
1786114656.743,c1,search,6000,6.562,24.54,14.15,3.53,S3,0,,0,4474.0,obs,510,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.53,S3,4.723,0
1786114656.743,c1,recommend,6000,0.293,26.47,13.73,3.15,S3,0,,0,200.0,obs,678,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.15,S3,4.723,0
1786114656.743,c2,reserve,,0.0,26.34,13.67,3.38,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.38,S3,4.723,0
1786114656.743,c2,search,,0.0,31.1,20.71,10.09,S3,0,,0,4474.0,obs,510,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.09,S3,4.723,0
1786114656.743,c2,recommend,,0.0,26.76,14.03,3.45,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.45,S3,4.723,0
1786114657.743,c1,reserve,6000,0.053,26.29,13.62,3.52,S3,0,,0,36.0,obs,334,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.52,S3,4.902,0
1786114657.743,c1,search,6000,6.562,24.54,14.15,3.76,S3,0,,0,4474.0,obs,500,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.76,S3,4.902,0
1786114657.743,c1,recommend,6000,0.293,26.47,13.73,3.15,S3,0,,0,200.0,obs,668,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.15,S3,4.902,0
1786114657.743,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,4.902,0
1786114657.743,c2,search,,0.0,31.1,20.71,10.32,S3,0,,0,4474.0,obs,500,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.32,S3,4.902,0
1786114657.743,c2,recommend,,0.0,26.76,14.03,3.45,S3,0,,0,200.0,obs,668,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.45,S3,4.902,0
1786114658.743,c1,reserve,6000,0.053,26.29,13.62,3.65,S3,0,,0,36.0,obs,334,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.65,S3,4.613,0
1786114658.743,c1,search,6000,6.562,24.54,14.15,3.61,S3,0,,0,4474.0,obs,502,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.61,S3,4.613,0
1786114658.743,c1,recommend,6000,0.293,26.47,13.73,3.26,S3,0,,0,200.0,obs,668,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.26,S3,4.613,0
1786114658.743,c2,reserve,,0.0,26.34,13.67,3.7,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.7,S3,4.613,0
1786114658.743,c2,search,,0.0,31.1,20.71,10.17,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.17,S3,4.613,0
1786114658.743,c2,recommend,,0.0,26.76,14.03,3.55,S3,0,,0,200.0,obs,668,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.55,S3,4.613,0
1786114659.743,c1,reserve,6000,0.053,26.29,13.62,3.78,S3,0,,0,36.0,obs,336,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.78,S3,4.71,0
1786114659.743,c1,search,6000,6.562,24.54,14.15,3.74,S3,0,,0,4474.0,obs,499,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.74,S3,4.71,0
1786114659.743,c1,recommend,6000,0.293,26.47,13.73,3.33,S3,0,,0,200.0,obs,669,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.33,S3,4.71,0
1786114659.743,c2,reserve,,0.0,26.34,13.67,3.83,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.83,S3,4.71,0
1786114659.743,c2,search,,0.0,31.1,20.71,10.3,S3,0,,0,4474.0,obs,499,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.3,S3,4.71,0
1786114659.743,c2,recommend,,0.0,26.76,14.03,3.62,S3,0,,0,200.0,obs,669,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.62,S3,4.71,0
1786114660.743,c1,reserve,6000,0.053,26.29,13.62,3.58,S3,0,,0,36.0,obs,334,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.58,S3,4.677,0
1786114660.743,c1,search,6000,6.562,24.54,14.15,3.83,S3,0,,0,4474.0,obs,502,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.83,S3,4.677,0
1786114660.743,c1,recommend,6000,0.293,26.47,13.73,3.3,S3,0,,0,200.0,obs,670,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.3,S3,4.677,0
1786114660.743,c2,reserve,,0.0,26.34,13.67,3.63,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.63,S3,4.677,0
1786114660.743,c2,search,,0.0,31.1,20.71,10.39,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.39,S3,4.677,0
1786114660.743,c2,recommend,,0.0,26.76,14.03,3.59,S3,0,,0,200.0,obs,670,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.59,S3,4.677,0
1786114661.743,c1,reserve,6000,0.053,26.29,13.62,3.29,S3,0,,0,36.0,obs,334,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.29,S3,4.67,0
1786114661.743,c1,search,6000,6.562,24.54,14.15,3.87,S3,0,,0,4474.0,obs,502,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.87,S3,4.67,0
1786114661.743,c1,recommend,6000,0.293,26.47,13.73,3.33,S3,0,,0,200.0,obs,670,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.33,S3,4.67,0
1786114661.743,c2,reserve,,0.0,26.34,13.67,3.34,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.34,S3,4.67,0
1786114661.743,c2,search,,0.0,31.1,20.71,10.43,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.43,S3,4.67,0
1786114661.743,c2,recommend,,0.0,26.76,14.03,3.62,S3,0,,0,200.0,obs,670,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.62,S3,4.67,0
1786114662.743,c1,reserve,6000,0.053,26.29,13.62,3.52,S3,0,,0,36.0,obs,334,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.52,S3,4.694,0
1786114662.743,c1,search,6000,6.562,24.54,14.15,3.88,S3,0,,0,4474.0,obs,502,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.88,S3,4.694,0
1786114662.743,c1,recommend,6000,0.293,26.47,13.73,3.29,S3,0,,0,200.0,obs,670,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.29,S3,4.694,0
1786114662.743,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,4.694,0
1786114662.743,c2,search,,0.0,31.1,20.71,10.44,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.44,S3,4.694,0
1786114662.743,c2,recommend,,0.0,26.76,14.03,3.59,S3,0,,0,200.0,obs,670,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.59,S3,4.694,0
1786114663.743,c1,reserve,6000,0.053,26.29,13.62,3.84,S3,0,,0,36.0,obs,338,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.84,S3,4.698,0
1786114663.743,c1,search,6000,6.562,24.54,14.15,3.83,S3,0,,0,4474.0,obs,502,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.83,S3,4.698,0
1786114663.743,c1,recommend,6000,0.293,26.47,13.73,3.21,S3,0,,0,200.0,obs,668,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.21,S3,4.698,0
1786114663.743,c2,reserve,,0.0,26.34,13.67,3.9,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.9,S3,4.698,0
1786114663.743,c2,search,,0.0,31.1,20.71,10.39,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.39,S3,4.698,0
1786114663.743,c2,recommend,,0.0,26.76,14.03,3.5,S3,0,,0,200.0,obs,668,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.5,S3,4.698,0
1786114664.743,c1,reserve,6000,0.053,26.29,13.62,3.84,S3,0,,0,36.0,obs,334,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.84,S3,4.742,0
1786114664.743,c1,search,6000,6.562,24.54,14.15,3.89,S3,0,,0,4474.0,obs,502,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.89,S3,4.742,0
1786114664.743,c1,recommend,6000,0.293,26.47,13.73,3.32,S3,0,,0,200.0,obs,674,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.32,S3,4.742,0
1786114664.743,c2,reserve,,0.0,26.34,13.67,3.89,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.89,S3,4.742,0
1786114664.743,c2,search,,0.0,31.1,20.71,10.45,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.45,S3,4.742,0
1786114664.743,c2,recommend,,0.0,26.76,14.03,3.62,S3,0,,0,200.0,obs,674,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.62,S3,4.742,0
1786114665.743,c1,reserve,6000,0.053,26.29,13.62,3.84,S3,0,,0,36.0,obs,334,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.84,S3,4.694,0
1786114665.743,c1,search,6000,6.562,24.54,14.15,3.91,S3,0,,0,4474.0,obs,502,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.91,S3,4.694,0
1786114665.743,c1,recommend,6000,0.293,26.47,13.73,3.32,S3,0,,0,200.0,obs,672,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.32,S3,4.694,0
1786114665.743,c2,reserve,,0.0,26.34,13.67,3.89,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.89,S3,4.694,0
1786114665.743,c2,search,,0.0,31.1,20.71,10.47,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.47,S3,4.694,0
1786114665.743,c2,recommend,,0.0,26.76,14.03,3.62,S3,0,,0,200.0,obs,672,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.62,S3,4.694,0
1786114666.743,c1,reserve,6000,0.053,26.29,13.62,3.81,S3,0,,0,36.0,obs,336,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.81,S3,4.722,0
1786114666.743,c1,search,6000,6.562,24.54,14.15,4.03,S3,0,,0,4474.0,obs,504,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.03,S3,4.722,0
1786114666.743,c1,recommend,6000,0.293,26.47,13.73,3.32,S3,0,,0,200.0,obs,672,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.32,S3,4.722,0
1786114666.743,c2,reserve,,0.0,26.34,13.67,3.87,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.87,S3,4.722,0
1786114666.743,c2,search,,0.0,31.1,20.71,10.59,S3,0,,0,4474.0,obs,504,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.59,S3,4.722,0
1786114666.743,c2,recommend,,0.0,26.76,14.03,3.61,S3,0,,0,200.0,obs,672,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.61,S3,4.722,0
1786114667.743,c1,reserve,6000,0.053,26.29,13.62,3.69,S3,0,,0,36.0,obs,338,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.69,S3,4.773,0
1786114667.743,c1,search,6000,6.562,24.54,14.15,4.0,S3,0,,0,4474.0,obs,504,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.0,S3,4.773,0
1786114667.743,c1,recommend,6000,0.293,26.47,13.73,3.3,S3,0,,0,200.0,obs,670,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.3,S3,4.773,0
1786114667.743,c2,reserve,,0.0,26.34,13.67,3.75,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.75,S3,4.773,0
1786114667.743,c2,search,,0.0,31.1,20.71,10.56,S3,0,,0,4474.0,obs,504,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.56,S3,4.773,0
1786114667.743,c2,recommend,,0.0,26.76,14.03,3.59,S3,0,,0,200.0,obs,670,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.59,S3,4.773,0
1786114668.743,c1,reserve,6000,0.053,26.29,13.62,3.64,S3,0,,0,36.0,obs,338,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.64,S3,4.947,0
1786114668.743,c1,search,6000,6.562,24.54,14.15,3.87,S3,0,,0,4474.0,obs,502,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.87,S3,4.947,0
1786114668.743,c1,recommend,6000,0.293,26.47,13.73,3.19,S3,0,,0,200.0,obs,674,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.19,S3,4.947,0
1786114668.743,c2,reserve,,0.0,26.34,13.67,3.69,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.69,S3,4.947,0
1786114668.743,c2,search,,0.0,31.1,20.71,10.44,S3,0,,0,4474.0,obs,502,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.44,S3,4.947,0
1786114668.743,c2,recommend,,0.0,26.76,14.03,3.49,S3,0,,0,200.0,obs,674,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.49,S3,4.947,0
1786114669.743,c1,reserve,6000,0.053,26.29,13.62,3.8,S3,0,,0,36.0,obs,336,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.8,S3,4.742,0
1786114669.743,c1,search,6000,6.562,24.54,14.15,3.74,S3,0,,0,4474.0,obs,504,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.74,S3,4.742,0
1786114669.743,c1,recommend,6000,0.293,26.47,13.73,3.15,S3,0,,0,200.0,obs,674,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.15,S3,4.742,0
1786114669.743,c2,reserve,,0.0,26.34,13.67,3.86,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.86,S3,4.742,0
1786114669.743,c2,search,,0.0,31.1,20.71,10.3,S3,0,,0,4474.0,obs,504,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.3,S3,4.742,0
1786114669.743,c2,recommend,,0.0,26.76,14.03,3.44,S3,0,,0,200.0,obs,674,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.44,S3,4.742,0
1786114670.743,c1,reserve,6000,0.053,26.29,13.62,3.57,S3,0,,0,36.0,obs,334,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.57,S3,4.856,0
1786114670.743,c1,search,6000,6.562,24.54,14.15,3.84,S3,0,,0,4474.0,obs,506,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.84,S3,4.856,0
1786114670.743,c1,recommend,6000,0.293,26.47,13.73,3.14,S3,0,,0,200.0,obs,676,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.14,S3,4.856,0
1786114670.743,c2,reserve,,0.0,26.34,13.67,3.62,S3,0,,0,36.0,obs,334,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.62,S3,4.856,0
1786114670.743,c2,search,,0.0,31.1,20.71,10.4,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.4,S3,4.856,0
1786114670.743,c2,recommend,,0.0,26.76,14.03,3.43,S3,0,,0,200.0,obs,676,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.43,S3,4.856,0
1786114671.743,c1,reserve,6000,0.053,26.29,13.62,3.52,S3,0,,0,36.0,obs,336,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.52,S3,4.689,0
1786114671.743,c1,search,6000,6.562,24.54,14.15,3.91,S3,0,,0,4474.0,obs,508,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.91,S3,4.689,0
1786114671.743,c1,recommend,6000,0.293,26.47,13.73,3.19,S3,0,,0,200.0,obs,674,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.19,S3,4.689,0
