ts,site,class,n,src,fill_ratio,mean_ms,p95_ms,stale_ms,prior_ms,last_obs_ms,value_ms
1786367676.782,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786367676.782,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786367676.782,S1,search,0,prior,0.0,,,,6.899,,6.899
1786367676.782,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786367676.782,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786367676.782,S2,search,0,prior,0.0,,,,4.287,,4.287
1786367676.782,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786367676.782,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786367676.782,S3,search,0,prior,0.0,,,,4.019,,4.019
1786367677.783,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786367677.783,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786367677.783,S1,search,0,prior,0.0,,,,6.899,,6.899
1786367677.783,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786367677.783,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786367677.783,S2,search,0,prior,0.0,,,,4.287,,4.287
1786367677.783,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786367677.783,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786367677.783,S3,search,0,prior,0.0,,,,4.019,,4.019
1786367678.783,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786367678.783,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786367678.783,S1,search,0,prior,0.0,,,,6.899,,6.899
1786367678.783,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786367678.783,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786367678.783,S2,search,0,prior,0.0,,,,4.287,,4.287
1786367678.783,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786367678.783,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786367678.783,S3,search,0,prior,0.0,,,,4.019,,4.019
1786367679.783,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786367679.783,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786367679.783,S1,search,0,prior,0.0,,,,6.899,,6.899
1786367679.783,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786367679.783,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786367679.783,S2,search,0,prior,0.0,,,,4.287,,4.287
1786367679.783,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786367679.783,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786367679.783,S3,search,0,prior,0.0,,,,4.019,,4.019
1786367680.786,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786367680.786,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786367680.786,S1,search,0,prior,0.0,,,,6.899,,6.899
1786367680.786,S2,recommend,79,prior,0.1945,1.1717,2.143,77.0,0.975,,0.975
1786367680.786,S2,reserve,40,prior,0.1944,2.4237,2.413,81.9,1.332,,1.332
1786367680.786,S2,search,70,prior,0.1982,4.7064,6.894,71.9,4.287,,4.287
1786367680.786,S3,recommend,61,prior,0.1908,0.6366,1.251,84.3,1.0,,1.0
1786367680.786,S3,reserve,32,prior,0.1944,8.5273,59.854,81.9,1.348,,1.348
1786367680.786,S3,search,38,prior,0.1907,3.1869,3.541,79.4,4.019,,4.019
1786367681.792,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786367681.792,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786367681.792,S1,search,0,prior,0.0,,,,6.899,,6.899
1786367681.792,S2,recommend,279,prior_fill,0.6932,1.1965,2.398,79.5,0.975,,0.975
1786367681.792,S2,reserve,148,prior_fill,0.7006,1.5487,2.242,69.4,1.332,,1.332
1786367681.792,S2,search,231,prior_fill,0.697,4.6299,6.987,74.4,4.287,,4.287
