t_rel_s,n_S1,n_S2,n_S3,n_unjoined,s1_share
0,0,0,802,0,0.000000
1,0,0,798,0,0.000000
2,0,0,800,0,0.000000
3,0,0,801,0,0.000000
4,0,0,801,0,0.000000
5,0,0,799,0,0.000000
6,0,0,800,0,0.000000
7,0,0,800,0,0.000000
8,0,0,799,0,0.000000
9,0,0,802,0,0.000000
10,0,0,798,0,0.000000
11,0,0,800,0,0.000000
12,0,0,801,0,0.000000
13,0,0,801,0,0.000000
14,0,0,799,0,0.000000
15,0,0,800,0,0.000000
16,0,0,801,0,0.000000
17,0,0,798,0,0.000000
18,0,0,802,0,0.000000
19,0,0,798,0,0.000000
20,0,0,800,0,0.000000
21,0,0,801,0,0.000000
22,0,0,801,0,0.000000
23,0,0,799,0,0.000000
24,0,0,800,0,0.000000
25,0,0,801,0,0.000000
26,0,0,798,0,0.000000
27,0,0,802,0,0.000000
28,0,0,798,0,0.000000
29,0,0,800,0,0.000000
30,0,0,801,0,0.000000
31,0,0,801,0,0.000000
32,0,0,799,0,0.000000
33,0,0,800,0,0.000000
34,0,0,801,0,0.000000
35,0,0,798,0,0.000000
36,0,0,802,0,0.000000
37,0,0,798,0,0.000000
38,0,0,800,0,0.000000
39,0,0,801,0,0.000000
40,0,0,801,0,0.000000
41,0,0,799,0,0.000000
42,0,0,800,0,0.000000
43,0,0,801,0,0.000000
44,0,0,798,0,0.000000
45,0,0,802,0,0.000000
46,0,0,798,0,0.000000
47,0,0,800,0,0.000000
48,0,0,801,0,0.000000
49,0,0,801,0,0.000000
50,0,0,799,0,0.000000
51,0,0,800,0,0.000000
52,0,0,801,0,0.000000
53,0,0,798,0,0.000000
54,0,0,802,0,0.000000
55,0,0,798,0,0.000000
56,0,0,800,0,0.000000
57,0,0,801,0,0.000000
58,0,0,801,0,0.000000
59,0,0,799,0,0.000000
60,0,0,800,0,0.000000
61,0,0,801,0,0.000000
62,0,0,798,0,0.000000
63,0,0,802,0,0.000000
64,0,0,798,0,0.000000
65,0,0,800,0,0.000000
66,0,0,800,0,0.000000
67,0,0,802,0,0.000000
68,0,0,799,0,0.000000
69,0,0,800,0,0.000000
70,0,0,801,0,0.000000
71,0,0,798,0,0.000000
72,0,0,802,0,0.000000
73,0,0,798,0,0.000000
74,0,0,800,0,0.000000
75,0,0,801,0,0.000000
76,0,0,801,0,0.000000
77,0,0,799,0,0.000000
78,0,0,800,0,0.000000
79,0,0,801,0,0.000000
80,0,0,796,0,0.000000
81,0,0,804,0,0.000000
82,0,0,798,0,0.000000
83,0,0,800,0,0.000000
84,0,0,801,0,0.000000
85,0,0,801,0,0.000000
86,0,0,799,0,0.000000
87,0,0,800,0,0.000000
88,0,0,801,0,0.000000
89,0,0,798,0,0.000000
90,0,0,796,0,0.000000
91,0,0,803,0,0.000000
92,0,0,801,0,0.000000
93,0,0,801,0,0.000000
94,0,0,801,0,0.000000
95,0,0,799,0,0.000000
96,0,0,800,0,0.000000
97,0,0,801,0,0.000000
98,0,0,798,0,0.000000
99,0,0,802,0,0.000000
100,0,0,798,0,0.000000
101,0,0,800,0,0.000000
102,0,0,801,0,0.000000
103,0,0,801,0,0.000000
104,0,0,799,0,0.000000
105,0,0,800,0,0.000000
106,0,0,798,0,0.000000
107,0,0,801,0,0.000000
108,0,0,802,0,0.000000
109,0,0,798,0,0.000000
110,0,0,800,0,0.000000
111,0,0,801,0,0.000000
112,0,0,801,0,0.000000
113,0,0,799,0,0.000000
114,0,0,800,0,0.000000
115,0,0,800,0,0.000000
116,0,0,799,0,0.000000
117,0,0,802,0,0.000000
118,0,0,798,0,0.000000
119,0,0,800,0,0.000000
120,0,0,801,0,0.000000
121,0,0,801,0,0.000000
122,0,0,799,0,0.000000
123,0,0,800,0,0.000000
124,0,0,801,0,0.000000
125,0,0,798,0,0.000000
126,0,0,802,0,0.000000
127,0,0,797,0,0.000000
128,0,0,801,0,0.000000
129,0,0,801,0,0.000000
130,0,0,800,0,0.000000
131,0,0,800,0,0.000000
132,0,0,800,0,0.000000
133,0,0,800,0,0.000000
134,0,0,799,0,0.000000
135,0,0,801,0,0.000000
136,0,0,798,0,0.000000
137,0,0,801,0,0.000000
138,0,0,801,0,0.000000
139,0,0,801,0,0.000000
140,0,0,799,0,0.000000
141,0,0,800,0,0.000000
142,0,0,800,0,0.000000
143,0,0,799,0,0.000000
144,0,0,801,0,0.000000
145,0,0,798,0,0.000000
146,0,0,801,0,0.000000
147,0,0,801,0,0.000000
148,0,0,801,0,0.000000
149,0,0,799,0,0.000000
150,0,0,800,0,0.000000
151,0,0,800,0,0.000000
152,0,0,798,0,0.000000
153,0,0,802,0,0.000000
154,0,0,798,0,0.000000
155,0,0,800,0,0.000000
156,0,0,802,0,0.000000
157,0,0,800,0,0.000000
158,0,0,799,0,0.000000
159,0,0,801,0,0.000000
160,0,69,731,0,0.000000
161,0,134,665,0,0.000000
162,0,134,668,0,0.000000
163,0,133,665,0,0.000000
164,0,132,668,0,0.000000
165,0,134,667,0,0.000000
166,0,134,667,0,0.000000
167,0,133,666,0,0.000000
168,0,132,668,0,0.000000
169,0,134,667,0,0.000000
170,0,132,664,0,0.000000
171,70,65,667,0,0.087282
172,134,0,666,0,0.167500
173,132,0,668,0,0.165000
174,134,0,665,0,0.167710
175,134,0,667,0,0.167291
176,133,0,667,0,0.166250
177,131,0,668,0,0.163955
178,134,0,667,0,0.167291
179,134,0,664,0,0.167920
180,134,0,668,0,0.167082
181,134,0,666,0,0.167500
182,132,0,668,0,0.165000
183,134,0,665,0,0.167710
184,134,0,667,0,0.167291
185,133,0,667,0,0.166250
186,131,0,668,0,0.163955
187,134,0,667,0,0.167291
188,134,0,664,0,0.167920
189,134,0,668,0,0.167082
190,134,0,666,0,0.167500
191,132,0,668,0,0.165000
192,134,0,665,0,0.167710
193,134,0,667,0,0.167291
194,133,0,667,0,0.166250
195,131,0,668,0,0.163955
196,134,0,667,0,0.167291
197,134,0,664,0,0.167920
198,134,0,668,0,0.167082
199,134,0,666,0,0.167500
200,132,0,668,0,0.165000
201,134,0,665,0,0.167710
202,134,0,667,0,0.167291
203,133,0,667,0,0.166250
204,131,0,668,0,0.163955
205,134,0,667,0,0.167291
206,134,0,664,0,0.167920
207,134,0,668,0,0.167082
208,134,0,666,0,0.167500
209,132,0,668,0,0.165000
210,134,0,665,0,0.167710
211,134,0,667,0,0.167291
212,133,0,667,0,0.166250
213,131,0,668,0,0.163955
214,134,0,667,0,0.167291
215,134,0,664,0,0.167920
216,134,0,668,0,0.167082
217,134,0,666,0,0.167500
218,132,0,668,0,0.165000
219,134,0,665,0,0.167710
220,134,0,668,0,0.167082
221,133,0,666,0,0.166458
222,131,0,668,0,0.163955
223,134,0,667,0,0.167291
224,134,0,664,0,0.167920
225,134,0,668,0,0.167082
226,134,0,666,0,0.167500
