ts,site,class,n,src,fill_ratio,mean_ms,p95_ms,stale_ms,prior_ms,last_obs_ms,value_ms
1786375870.161,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375870.161,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375870.161,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375870.161,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786375870.161,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786375870.161,S2,search,0,prior,0.0,,,,4.287,,4.287
1786375870.161,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786375870.161,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786375870.161,S3,search,0,prior,0.0,,,,4.019,,4.019
1786375871.162,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375871.162,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375871.162,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375871.162,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786375871.162,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786375871.162,S2,search,0,prior,0.0,,,,4.287,,4.287
1786375871.162,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786375871.162,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786375871.162,S3,search,0,prior,0.0,,,,4.019,,4.019
1786375872.162,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375872.162,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375872.162,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375872.162,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786375872.162,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786375872.162,S2,search,0,prior,0.0,,,,4.287,,4.287
1786375872.162,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786375872.162,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786375872.162,S3,search,0,prior,0.0,,,,4.019,,4.019
1786375873.162,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375873.162,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375873.162,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375873.162,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786375873.162,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786375873.162,S2,search,0,prior,0.0,,,,4.287,,4.287
1786375873.162,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786375873.162,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786375873.162,S3,search,0,prior,0.0,,,,4.019,,4.019
1786375874.164,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375874.164,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375874.164,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375874.164,S2,recommend,85,prior,0.1882,1.1159,2.063,80.8,0.975,,0.975
1786375874.164,S2,reserve,37,prior,0.1831,10.9135,77.787,95.6,1.332,,1.332
1786375874.164,S2,search,53,prior,0.1858,5.2335,8.671,85.8,4.287,,4.287
1786375874.164,S3,recommend,49,prior,0.1795,0.5925,0.854,90.6,1.0,,1.0
1786375874.164,S3,reserve,31,prior,0.1807,2.2846,1.97,93.3,1.348,,1.348
1786375874.164,S3,search,49,prior,0.1845,3.392,4.373,90.8,4.019,,4.019
1786375875.173,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375875.173,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375875.173,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375875.173,S2,recommend,287,prior_fill,0.6894,1.1414,2.201,78.3,0.975,,0.975
1786375875.173,S2,reserve,141,prior_fill,0.6856,3.8514,3.278,90.6,1.332,,1.332
1786375875.173,S2,search,218,prior_fill,0.6882,4.751,7.112,80.9,4.287,,4.287
1786375875.173,S3,recommend,206,prior_fill,0.6756,0.6057,0.906,98.4,1.0,,1.0
1786375875.173,S3,reserve,103,prior_fill,0.6831,1.3455,1.768,88.4,1.348,,1.348
1786375875.173,S3,search,150,prior_fill,0.6707,3.2409,4.037,118.3,4.019,,4.019
1786375876.170,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375876.170,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375876.170,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375876.170,S2,recommend,392,obs,0.9613,1.1063,2.131,76.4,0.975,2.131,2.131
1786375876.170,S2,reserve,200,obs,0.9562,1.3319,2.481,86.4,1.332,2.481,2.481
1786375876.170,S2,search,303,obs,0.9563,4.5675,6.571,83.8,4.287,6.571,6.571
1786375876.170,S3,recommend,294,obs,0.9461,0.5972,0.906,94.1,1.0,0.906,0.906
1786375876.170,S3,reserve,139,obs,0.9439,0.9229,1.215,93.9,1.348,1.215,1.215
1786375876.170,S3,search,208,obs,0.9511,3.1877,3.896,89.1,4.019,3.896,3.896
1786375877.170,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375877.170,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375877.170,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375877.170,S2,recommend,406,obs,0.9588,1.0515,2.101,76.4,0.975,2.101,2.101
1786375877.170,S2,reserve,204,obs,0.9588,1.2657,2.192,81.4,1.332,2.192,2.192
1786375877.170,S2,search,287,obs,0.96,4.5861,6.607,78.9,4.287,6.607,6.607
1786375877.170,S3,recommend,277,obs,0.9528,0.5861,0.925,89.1,1.0,0.925,0.925
1786375877.170,S3,reserve,136,obs,0.9513,0.9037,1.122,88.9,1.348,1.122,1.122
1786375877.170,S3,search,227,obs,0.9486,3.2841,3.968,99.1,4.019,3.968,3.968
1786375878.170,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375878.170,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375878.170,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375878.170,S2,recommend,410,obs,0.9612,1.0642,2.134,76.6,0.975,2.134,2.134
1786375878.170,S2,reserve,204,obs,0.96,1.2577,2.12,74.1,1.332,2.12,2.12
1786375878.170,S2,search,291,obs,0.9574,4.6471,7.548,79.1,4.287,7.548,7.548
1786375878.170,S3,recommend,270,obs,0.9562,0.5767,0.884,86.4,1.0,0.884,0.884
1786375878.170,S3,reserve,141,obs,0.9562,0.9067,1.168,83.9,1.348,1.168,1.168
1786375878.170,S3,search,223,obs,0.9476,3.2609,3.925,96.4,4.019,3.925,3.925
1786375879.170,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375879.170,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375879.170,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375879.170,S2,recommend,402,obs,0.9612,1.1645,2.538,73.9,0.975,2.538,2.538
1786375879.170,S2,reserve,194,obs,0.9487,1.3679,2.431,93.9,1.332,2.431,2.431
1786375879.170,S2,search,297,obs,0.9613,4.9719,7.955,76.4,4.287,7.955,7.955
1786375879.170,S3,recommend,282,obs,0.9562,0.5502,0.829,86.6,1.0,0.829,0.829
1786375879.170,S3,reserve,148,obs,0.9487,0.8722,1.168,91.6,1.348,1.168,1.168
1786375879.170,S3,search,213,obs,0.9499,3.1439,3.839,89.1,4.019,3.839,3.839
1786375880.170,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375880.170,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375880.170,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375880.170,S2,recommend,388,obs,0.96,1.164,2.512,74.1,0.975,2.512,2.512
1786375880.170,S2,reserve,185,obs,0.9637,1.5317,2.889,71.7,1.332,2.889,2.889
1786375880.170,S2,search,318,obs,0.9574,5.0644,8.728,79.1,4.287,8.728,8.728
1786375880.170,S3,recommend,298,obs,0.9487,0.5455,0.778,98.9,1.0,0.778,0.778
1786375880.170,S3,reserve,155,obs,0.9488,0.8495,1.053,86.6,1.348,1.053,1.053
1786375880.170,S3,search,195,obs,0.9536,3.1275,3.748,91.6,4.019,3.748,3.748
1786375881.170,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375881.170,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375881.170,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375881.170,S2,recommend,399,obs,0.9611,1.1359,2.512,76.7,0.975,2.512,2.512
1786375881.170,S2,reserve,181,obs,0.9536,1.4656,2.889,89.1,1.332,2.889,2.889
1786375881.170,S2,search,327,obs,0.9613,4.882,7.799,76.4,4.287,7.799,7.799
1786375881.170,S3,recommend,287,obs,0.9474,0.5411,0.771,91.7,1.0,0.771,0.771
1786375881.170,S3,reserve,159,obs,0.9562,0.8279,1.044,81.6,1.348,1.044,1.044
1786375881.170,S3,search,187,obs,0.9449,3.1069,3.654,96.7,4.019,3.654,3.654
1786375882.170,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375882.170,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375882.170,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375882.170,S2,recommend,392,obs,0.9626,1.1015,2.412,73.9,0.975,2.412,2.412
1786375882.170,S2,reserve,198,obs,0.9611,1.3447,2.591,76.7,1.332,2.591,2.591
1786375882.170,S2,search,313,obs,0.9611,4.7231,7.147,74.1,4.287,7.147,7.147
1786375882.170,S3,recommend,290,obs,0.9563,0.5527,1.041,79.1,1.0,1.041,1.041
1786375882.170,S3,reserve,146,obs,0.9563,0.8398,1.019,84.1,1.348,1.019,1.019
1786375882.170,S3,search,202,obs,0.9514,3.1175,3.702,83.9,4.019,3.702,3.702
1786375883.170,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786375883.170,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786375883.170,S1,search,0,prior,0.0,,,,6.899,,6.899
1786375883.170,S2,recommend,386,obs,0.9624,1.0589,2.057,74.1,0.975,2.057,2.057
1786375883.170,S2,reserve,213,obs,0.96,1.3734,2.477,73.9,1.332,2.477,2.477
1786375883.170,S2,search,305,obs,0.9589,4.6582,6.87,71.4,4.287,6.87,6.87
1786375883.170,S3,recommend,298,obs,0.9562,0.5558,0.966,83.9,1.0,0.966,0.966
1786375883.170,S3,reserve,134,obs,0.9562,0.8656,1.239,79.2,1.348,1.239,1.239
1786375883.170,S3,search,206,obs,0.9551,3.1391,3.718,88.9,4.019,3.718,3.718
1786375884.170,S1,recommend,0,prior,0.0,,,,1.24,,1.24
