ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly
1786302891.567,c2,reserve,,0.0,26.34,13.67,3.93,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.93,S3,5.024,0,S3,site_s3,S3,S3,S3
1786302891.567,c2,search,,0.0,31.1,20.71,10.61,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.61,S3,5.024,0,S3,site_s3,S3,S3,S3
1786302891.567,c2,recommend,,0.0,26.76,14.03,3.64,S3,0,,0,200.0,obs,686,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.64,S3,5.024,0,S3,site_s3,S3,S3,S3
1786302892.567,c1,reserve,,0.0,26.34,13.67,3.95,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.95,S3,4.985,0,S3,site_s3,S3,S3,S3
1786302892.567,c1,search,,0.0,31.1,20.71,10.56,S3,0,,0,4474.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.56,S3,4.985,0,S3,site_s3,S3,S3,S3
1786302892.567,c1,recommend,,0.0,26.76,14.03,3.66,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.66,S3,4.985,0,S3,site_s3,S3,S3,S3
1786302892.567,c2,reserve,,0.0,26.34,13.67,3.95,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.95,S3,4.985,0,S3,site_s3,S3,S3,S3
1786302892.567,c2,search,,0.0,31.1,20.71,10.56,S3,0,,0,4474.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.56,S3,4.985,0,S3,site_s3,S3,S3,S3
1786302892.567,c2,recommend,,0.0,26.76,14.03,3.66,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.66,S3,4.985,0,S3,site_s3,S3,S3,S3
1786302893.567,c1,reserve,,0.0,26.34,13.67,3.91,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.91,S3,5.333,0,S3,site_s3,S3,S3,S3
1786302893.567,c1,search,,0.0,31.1,20.71,10.5,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.5,S3,5.333,0,S3,site_s3,S3,S3,S3
1786302893.567,c1,recommend,,0.0,26.76,14.03,3.68,S3,0,,0,200.0,obs,692,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.68,S3,5.333,0,S3,site_s3,S3,S3,S3
1786302893.567,c2,reserve,,0.0,26.34,13.67,3.91,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.91,S3,5.333,0,S3,site_s3,S3,S3,S3
1786302893.567,c2,search,,0.0,31.1,20.71,10.5,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.5,S3,5.333,0,S3,site_s3,S3,S3,S3
1786302893.567,c2,recommend,,0.0,26.76,14.03,3.68,S3,0,,0,200.0,obs,692,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.68,S3,5.333,0,S3,site_s3,S3,S3,S3
1786302894.567,c1,reserve,,0.0,26.34,13.67,3.83,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.83,S3,5.258,0,S3,site_s3,S3,S3,S3
