ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly
1786255931.132,c2,reserve,,0.0,26.34,13.67,3.46,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.46,S3,5.329,0,S3,site_s3,S3,S3,S3
1786255931.132,c2,search,,0.0,31.1,20.71,10.87,S3,0,,0,4474.0,obs,513,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.87,S3,5.329,0,S3,site_s3,S3,S3,S3
1786255931.132,c2,recommend,,0.0,26.76,14.03,3.89,S3,0,,0,200.0,obs,689,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.89,S3,5.329,0,S3,site_s3,S3,S3,S3
1786255932.132,c1,reserve,6000,0.053,26.29,13.62,3.5,S3,0,,0,36.0,obs,339,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.5,S3,5.38,0,S3,site_s3,S3,S3,S3
1786255932.132,c1,search,6000,6.562,24.54,14.15,4.46,S3,0,,0,4474.0,obs,511,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.46,S3,5.38,0,S3,site_s3,S3,S3,S3
1786255932.132,c1,recommend,6000,0.293,26.47,13.73,3.65,S3,0,,0,200.0,obs,687,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.65,S3,5.38,0,S3,site_s3,S3,S3,S3
1786255932.132,c2,reserve,,0.0,26.34,13.67,3.55,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.55,S3,5.38,0,S3,site_s3,S3,S3,S3
1786255932.132,c2,search,,0.0,31.1,20.71,11.03,S3,0,,0,4474.0,obs,511,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.03,S3,5.38,0,S3,site_s3,S3,S3,S3
1786255932.132,c2,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,687,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,5.38,0,S3,site_s3,S3,S3,S3
1786255933.132,c1,reserve,6000,0.053,26.29,13.62,3.53,S3,0,,0,36.0,obs,339,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.53,S3,5.224,0,S3,site_s3,S3,S3,S3
1786255933.132,c1,search,6000,6.562,24.54,14.15,4.21,S3,0,,0,4474.0,obs,514,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.21,S3,5.224,0,S3,site_s3,S3,S3,S3
1786255933.132,c1,recommend,6000,0.293,26.47,13.73,3.62,S3,0,,0,200.0,obs,684,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.62,S3,5.224,0,S3,site_s3,S3,S3,S3
1786255933.132,c2,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,5.224,0,S3,site_s3,S3,S3,S3
1786255933.132,c2,search,,0.0,31.1,20.71,10.77,S3,0,,0,4474.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.77,S3,5.224,0,S3,site_s3,S3,S3,S3
1786255933.132,c2,recommend,,0.0,26.76,14.03,3.91,S3,0,,0,200.0,obs,684,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.91,S3,5.224,0,S3,site_s3,S3,S3,S3
1786255934.132,c1,reserve,6000,0.053,26.29,13.62,3.52,S3,0,,0,36.0,obs,344,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.52,S3,5.113,0,S3,site_s3,S3,S3,S3
1786255934.132,c1,search,6000,6.562,24.54,14.15,4.14,S3,0,,0,4474.0,obs,515,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.14,S3,5.113,0,S3,site_s3,S3,S3,S3
1786255934.132,c1,recommend,6000,0.293,26.47,13.73,3.61,S3,0,,0,200.0,obs,679,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.61,S3,5.113,0,S3,site_s3,S3,S3,S3
1786255934.132,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,5.113,0,S3,site_s3,S3,S3,S3
1786255934.132,c2,search,,0.0,31.1,20.71,10.7,S3,0,,0,4474.0,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.7,S3,5.113,0,S3,site_s3,S3,S3,S3
1786255934.132,c2,recommend,,0.0,26.76,14.03,3.91,S3,0,,0,200.0,obs,679,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.91,S3,5.113,0,S3,site_s3,S3,S3,S3
1786255935.132,c1,reserve,6000,0.053,26.29,13.62,3.46,S3,0,,0,36.0,obs,345,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.46,S3,5.103,0,S3,site_s3,S3,S3,S3
1786255935.132,c1,search,6000,6.562,24.54,14.15,4.24,S3,0,,0,4474.0,obs,511,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.24,S3,5.103,0,S3,site_s3,S3,S3,S3
1786255935.132,c1,recommend,6000,0.293,26.47,13.73,3.63,S3,0,,0,200.0,obs,684,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.63,S3,5.103,0,S3,site_s3,S3,S3,S3
1786255935.132,c2,reserve,,0.0,26.34,13.67,3.52,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.52,S3,5.103,0,S3,site_s3,S3,S3,S3
1786255935.132,c2,search,,0.0,31.1,20.71,10.8,S3,0,,0,4474.0,obs,511,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.8,S3,5.103,0,S3,site_s3,S3,S3,S3
1786255935.132,c2,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,684,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,5.103,0,S3,site_s3,S3,S3,S3
1786255936.132,c1,reserve,6000,0.053,26.29,13.62,3.53,S3,0,,0,36.0,obs,341,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.53,S3,5.068,0,S3,site_s3,S3,S3,S3
1786255936.132,c1,search,6000,6.562,24.54,14.15,4.24,S3,0,,0,4474.0,obs,513,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.24,S3,5.068,0,S3,site_s3,S3,S3,S3
1786255936.132,c1,recommend,6000,0.293,26.47,13.73,3.6,S3,0,,0,200.0,obs,687,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.6,S3,5.068,0,S3,site_s3,S3,S3,S3
1786255936.132,c2,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,341,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,5.068,0,S3,site_s3,S3,S3,S3
1786255936.132,c2,search,,0.0,31.1,20.71,10.8,S3,0,,0,4474.0,obs,513,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.8,S3,5.068,0,S3,site_s3,S3,S3,S3
1786255936.132,c2,recommend,,0.0,26.76,14.03,3.89,S3,0,,0,200.0,obs,687,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.89,S3,5.068,0,S3,site_s3,S3,S3,S3
1786255937.132,c1,reserve,6000,0.053,26.29,13.62,3.32,S3,0,,0,36.0,obs,340,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.32,S3,5.085,0,S3,site_s3,S3,S3,S3
1786255937.132,c1,search,6000,6.562,24.54,14.15,3.88,S3,0,,0,4474.0,obs,514,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.88,S3,5.085,0,S3,site_s3,S3,S3,S3
1786255937.132,c1,recommend,6000,0.293,26.47,13.73,3.45,S3,0,,0,200.0,obs,688,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.45,S3,5.085,0,S3,site_s3,S3,S3,S3
1786255937.132,c2,reserve,,0.0,26.34,13.67,3.37,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.37,S3,5.085,0,S3,site_s3,S3,S3,S3
1786255937.132,c2,search,,0.0,31.1,20.71,10.44,S3,0,,0,4474.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.44,S3,5.085,0,S3,site_s3,S3,S3,S3
1786255937.132,c2,recommend,,0.0,26.76,14.03,3.74,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.74,S3,5.085,0,S3,site_s3,S3,S3,S3
1786255938.132,c1,reserve,6000,0.053,26.29,13.62,3.48,S3,0,,0,36.0,obs,342,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.48,S3,5.137,0,S3,site_s3,S3,S3,S3
1786255938.132,c1,search,6000,6.562,24.54,14.15,3.93,S3,0,,0,4474.0,obs,516,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,3.93,S3,5.137,0,S3,site_s3,S3,S3,S3
1786255938.132,c1,recommend,6000,0.293,26.47,13.73,3.38,S3,0,,0,200.0,obs,685,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.38,S3,5.137,0,S3,site_s3,S3,S3,S3
1786255938.132,c2,reserve,,0.0,26.34,13.67,3.53,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.53,S3,5.137,0,S3,site_s3,S3,S3,S3
1786255938.132,c2,search,,0.0,31.1,20.71,10.5,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.5,S3,5.137,0,S3,site_s3,S3,S3,S3
1786255938.132,c2,recommend,,0.0,26.76,14.03,3.67,S3,0,,0,200.0,obs,685,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.67,S3,5.137,0,S3,site_s3,S3,S3,S3
1786255939.132,c1,reserve,6000,0.053,26.29,13.62,3.58,S3,0,,0,36.0,obs,347,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.58,S3,5.156,0,S3,site_s3,S3,S3,S3
1786255939.132,c1,search,6000,6.562,24.54,14.15,4.25,S3,0,,0,4474.0,obs,512,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.25,S3,5.156,0,S3,site_s3,S3,S3,S3
1786255939.132,c1,recommend,6000,0.293,26.47,13.73,3.6,S3,0,,0,200.0,obs,684,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.6,S3,5.156,0,S3,site_s3,S3,S3,S3
1786255939.132,c2,reserve,,0.0,26.34,13.67,3.63,S3,0,,0,36.0,obs,347,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.63,S3,5.156,0,S3,site_s3,S3,S3,S3
1786255939.132,c2,search,,0.0,31.1,20.71,10.81,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.81,S3,5.156,0,S3,site_s3,S3,S3,S3
1786255939.132,c2,recommend,,0.0,26.76,14.03,3.89,S3,0,,0,200.0,obs,684,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.89,S3,5.156,0,S3,site_s3,S3,S3,S3
1786255940.132,c1,reserve,6000,0.053,26.29,13.62,3.52,S3,0,,0,36.0,obs,344,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.52,S3,5.074,0,S3,site_s3,S3,S3,S3
1786255940.132,c1,search,6000,6.562,24.54,14.15,4.23,S3,0,,0,4474.0,obs,511,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.23,S3,5.074,0,S3,site_s3,S3,S3,S3
1786255940.132,c1,recommend,6000,0.293,26.47,13.73,3.62,S3,0,,0,200.0,obs,686,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.62,S3,5.074,0,S3,site_s3,S3,S3,S3
1786255940.132,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,5.074,0,S3,site_s3,S3,S3,S3
1786255940.132,c2,search,,0.0,31.1,20.71,10.8,S3,0,,0,4474.0,obs,511,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.8,S3,5.074,0,S3,site_s3,S3,S3,S3
1786255940.132,c2,recommend,,0.0,26.76,14.03,3.91,S3,0,,0,200.0,obs,686,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.91,S3,5.074,0,S3,site_s3,S3,S3,S3
1786255941.132,c1,reserve,6000,0.053,26.29,13.62,3.63,S3,0,,0,36.0,obs,342,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.63,S3,5.114,0,S3,site_s3,S3,S3,S3
1786255941.132,c1,search,6000,6.562,24.54,14.15,4.29,S3,0,,0,4474.0,obs,513,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.29,S3,5.114,0,S3,site_s3,S3,S3,S3
1786255941.132,c1,recommend,6000,0.293,26.47,13.73,3.57,S3,0,,0,200.0,obs,688,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.57,S3,5.114,0,S3,site_s3,S3,S3,S3
1786255941.132,c2,reserve,,0.0,26.34,13.67,3.68,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.68,S3,5.114,0,S3,site_s3,S3,S3,S3
1786255941.132,c2,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,513,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,5.114,0,S3,site_s3,S3,S3,S3
1786255941.132,c2,recommend,,0.0,26.76,14.03,3.87,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.87,S3,5.114,0,S3,site_s3,S3,S3,S3
1786255942.132,c1,reserve,6000,0.053,26.29,13.62,3.67,S3,0,,0,36.0,obs,342,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.67,S3,5.33,0,S3,site_s3,S3,S3,S3
1786255942.132,c1,search,6000,6.562,24.54,14.15,4.24,S3,0,,0,4474.0,obs,516,24.54,14.15,4.42,S3,24.54,14.15,4.42,S3,24.54,14.15,4.24,S3,5.33,0,S3,site_s3,S3,S3,S3
1786255942.132,c1,recommend,6000,0.293,26.47,13.73,3.61,S3,0,,0,200.0,obs,687,26.47,13.73,3.71,S3,26.47,13.73,3.71,S3,26.47,13.73,3.61,S3,5.33,0,S3,site_s3,S3,S3,S3
1786255942.132,c2,reserve,,0.0,26.34,13.67,3.72,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.72,S3,5.33,0,S3,site_s3,S3,S3,S3
1786255942.132,c2,search,,0.0,31.1,20.71,10.8,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.8,S3,5.33,0,S3,site_s3,S3,S3,S3
1786255942.132,c2,recommend,,0.0,26.76,14.03,3.91,S3,0,,0,200.0,obs,687,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.91,S3,5.33,0,S3,site_s3,S3,S3,S3
1786255943.132,c1,reserve,6000,0.053,26.29,13.62,3.46,S3,0,,0,36.0,obs,346,26.29,13.62,3.6,S3,26.29,13.62,3.6,S3,26.29,13.62,3.46,S3,5.322,0,S3,site_s3,S3,S3,S3
