ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes
1786116950.488,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,513,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.27,S3,4.745,0
1786116950.488,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.58,S3,4.745,0
1786116950.488,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.92,S3,4.745,0
1786116950.488,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,513,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.27,S3,4.745,0
1786116950.488,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.58,S3,4.745,0
1786116951.489,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.93,S3,4.752,0
1786116951.489,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.33,S3,4.752,0
1786116951.489,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,690,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.62,S3,4.752,0
1786116951.489,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.93,S3,4.752,0
1786116951.489,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.33,S3,4.752,0
1786116951.489,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,690,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.62,S3,4.752,0
1786116952.488,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.93,S3,4.764,0
1786116952.488,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,517,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.37,S3,4.764,0
1786116952.488,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,690,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.72,S3,4.764,0
1786116952.488,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.93,S3,4.764,0
1786116952.488,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,517,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.37,S3,4.764,0
1786116952.488,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,690,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.72,S3,4.764,0
1786116953.488,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.91,S3,4.81,0
1786116953.488,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,519,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.3,S3,4.81,0
1786116953.488,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.61,S3,4.81,0
1786116953.488,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.91,S3,4.81,0
1786116953.488,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,519,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.3,S3,4.81,0
1786116953.488,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.61,S3,4.81,0
1786116954.489,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.83,S3,4.883,0
1786116954.489,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.33,S3,4.883,0
1786116954.489,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.6,S3,4.883,0
1786116954.489,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.83,S3,4.883,0
1786116954.489,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.33,S3,4.883,0
1786116954.489,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.6,S3,4.883,0
1786116955.488,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.81,S3,4.799,0
1786116955.488,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.4,S3,4.799,0
1786116955.488,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,692,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.64,S3,4.799,0
1786116955.488,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,345,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.81,S3,4.799,0
1786116955.488,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.4,S3,4.799,0
1786116955.488,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,692,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.64,S3,4.799,0
1786116956.488,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,4.0,S3,4.854,0
1786116956.488,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.64,S3,4.854,0
1786116956.488,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,693,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.67,S3,4.854,0
1786116956.488,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,4.0,S3,4.854,0
1786116956.488,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.64,S3,4.854,0
1786116956.488,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,693,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.67,S3,4.854,0
1786116957.489,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.95,S3,4.814,0
1786116957.489,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.58,S3,4.814,0
1786116957.489,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,690,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.65,S3,4.814,0
1786116957.489,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.95,S3,4.814,0
1786116957.489,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.58,S3,4.814,0
1786116957.489,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,690,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.65,S3,4.814,0
1786116958.489,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.93,S3,4.89,0
1786116958.489,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.55,S3,4.89,0
1786116958.489,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.65,S3,4.89,0
1786116958.489,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.93,S3,4.89,0
1786116958.489,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.55,S3,4.89,0
1786116958.489,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.65,S3,4.89,0
1786116959.489,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.84,S3,5.081,0
1786116959.489,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.57,S3,5.081,0
1786116959.489,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,694,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.73,S3,5.081,0
1786116959.489,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.84,S3,5.081,0
1786116959.489,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.57,S3,5.081,0
1786116959.489,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,694,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.73,S3,5.081,0
1786116960.489,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.87,S3,5.057,0
1786116960.489,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.42,S3,5.057,0
1786116960.489,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,694,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.61,S3,5.057,0
1786116960.489,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.87,S3,5.057,0
1786116960.489,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.42,S3,5.057,0
1786116960.489,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,694,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.61,S3,5.057,0
1786116961.488,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.95,S3,4.821,0
1786116961.488,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,519,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.5,S3,4.821,0
1786116961.488,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,694,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.66,S3,4.821,0
1786116961.488,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.95,S3,4.821,0
1786116961.488,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,519,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.5,S3,4.821,0
1786116961.488,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,694,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.66,S3,4.821,0
1786116962.489,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.8,S3,4.981,0
1786116962.489,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.56,S3,4.981,0
1786116962.489,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,690,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.74,S3,4.981,0
1786116962.489,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.8,S3,4.981,0
1786116962.489,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.56,S3,4.981,0
1786116962.489,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,690,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.74,S3,4.981,0
1786116963.488,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.8,S3,4.978,0
1786116963.488,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.47,S3,4.978,0
1786116963.488,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,693,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.68,S3,4.978,0
1786116963.488,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.8,S3,4.978,0
1786116963.488,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.47,S3,4.978,0
1786116963.488,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,693,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.68,S3,4.978,0
1786116964.489,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.86,S3,4.822,0
1786116964.489,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,518,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.46,S3,4.822,0
1786116964.489,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,696,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.71,S3,4.822,0
1786116964.489,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.86,S3,4.822,0
