ts,site,class,n,src,fill_ratio,mean_ms,p95_ms,stale_ms,prior_ms,last_obs_ms,value_ms
1786348362.099,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348362.099,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348362.099,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348362.099,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786348362.099,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786348362.099,S2,search,0,prior,0.0,,,,4.287,,4.287
1786348362.099,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786348362.099,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786348362.099,S3,search,0,prior,0.0,,,,4.019,,4.019
1786348363.100,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348363.100,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348363.100,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348363.100,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786348363.100,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786348363.100,S2,search,0,prior,0.0,,,,4.287,,4.287
1786348363.100,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786348363.100,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786348363.100,S3,search,0,prior,0.0,,,,4.019,,4.019
1786348364.100,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348364.100,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348364.100,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348364.100,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786348364.100,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786348364.100,S2,search,0,prior,0.0,,,,4.287,,4.287
1786348364.100,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786348364.100,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786348364.100,S3,search,0,prior,0.0,,,,4.019,,4.019
1786348365.100,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348365.100,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348365.100,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348365.100,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786348365.100,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786348365.100,S2,search,0,prior,0.0,,,,4.287,,4.287
1786348365.100,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786348365.100,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786348365.100,S3,search,0,prior,0.0,,,,4.019,,4.019
1786348366.103,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348366.103,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348366.103,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348366.103,S2,recommend,67,prior,0.1555,1.4741,6.058,52.5,0.975,,0.975
1786348366.103,S2,reserve,32,prior,0.159,5.6375,24.961,50.2,1.332,,1.332
1786348366.103,S2,search,47,prior,0.1504,6.1977,12.45,65.2,4.287,,4.287
1786348366.103,S3,recommend,46,prior,0.1479,0.6706,0.934,60.2,1.0,,1.0
1786348366.103,S3,reserve,23,prior,0.1496,23.8321,101.788,61.9,1.348,,1.348
1786348366.103,S3,search,34,prior,0.1429,3.4029,3.937,68.4,4.019,,4.019
1786348367.108,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348367.108,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348367.108,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348367.108,S2,recommend,271,prior_fill,0.6557,1.1256,2.859,52.6,0.975,,0.975
1786348367.108,S2,reserve,130,prior_fill,0.6577,2.4263,3.366,53.3,1.332,,1.332
1786348367.108,S2,search,208,prior_fill,0.6529,4.8059,9.165,60.8,4.287,,4.287
1786348367.108,S3,recommend,197,prior_fill,0.647,0.5728,0.868,62.6,1.0,,1.0
1786348367.108,S3,reserve,101,prior_fill,0.6466,6.1595,42.877,68.3,1.348,,1.348
1786348367.108,S3,search,144,prior_fill,0.6448,3.2204,3.937,65.1,4.019,,4.019
1786348368.108,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348368.108,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348368.108,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348368.108,S2,recommend,377,obs,0.97,1.02,2.271,53.3,0.975,2.271,2.271
1786348368.108,S2,reserve,206,obs,0.9713,1.3673,2.706,52.7,1.332,2.706,2.706
1786348368.108,S2,search,316,obs,0.9696,4.4594,7.722,55.8,4.287,7.722,7.722
1786348368.108,S3,recommend,313,obs,0.9675,0.5574,0.874,62.6,1.0,0.874,0.874
1786348368.108,S3,reserve,138,obs,0.9584,0.9567,1.247,70.8,1.348,1.247,1.247
1786348368.108,S3,search,205,obs,0.9675,3.1715,3.825,60.8,4.019,3.825,3.825
1786348369.108,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348369.108,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348369.108,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348369.108,S2,recommend,370,obs,0.9721,1.1251,2.786,48.3,0.975,2.786,2.786
1786348369.108,S2,reserve,214,obs,0.9599,1.5557,3.193,58.4,1.332,3.193,3.193
1786348369.108,S2,search,312,obs,0.9737,4.9373,7.819,50.8,4.287,7.819,7.819
1786348369.108,S3,recommend,318,obs,0.9637,0.5564,0.932,68.4,1.0,0.932,0.932
1786348369.108,S3,reserve,134,obs,0.9675,0.9286,1.152,62.6,1.348,1.152,1.152
1786348369.108,S3,search,210,obs,0.9578,3.1591,3.738,60.2,4.019,3.738,3.738
1786348370.107,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348370.107,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348370.107,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348370.107,S2,recommend,385,obs,0.975,1.0973,2.553,48.4,0.975,2.553,2.553
1786348370.107,S2,reserve,218,obs,0.9712,1.5983,3.178,53.4,1.332,3.178,3.178
1786348370.107,S2,search,302,obs,0.9734,5.0939,7.65,50.9,4.287,7.65,7.65
1786348370.107,S3,recommend,308,obs,0.9696,0.5399,0.868,55.9,1.0,0.868,0.868
1786348370.107,S3,reserve,131,obs,0.9584,0.9213,1.25,60.8,1.348,1.25,1.25
1786348370.107,S3,search,215,obs,0.9562,3.1415,3.804,80.8,4.019,3.804,3.804
1786348371.108,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348371.108,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348371.108,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348371.108,S2,recommend,384,obs,0.9772,1.0479,2.254,43.3,0.975,2.254,2.254
1786348371.108,S2,reserve,216,obs,0.9712,1.5006,3.08,48.4,1.332,3.08,3.08
1786348371.108,S2,search,315,obs,0.9725,4.7301,7.519,53.4,4.287,7.519,7.519
1786348371.108,S3,recommend,315,obs,0.9691,0.5277,0.745,55.2,1.0,0.745,0.745
1786348371.108,S3,reserve,129,obs,0.96,0.9322,1.354,75.2,1.348,1.354,1.354
1786348371.108,S3,search,204,obs,0.9653,3.1544,3.924,57.7,4.019,3.924,3.924
1786348372.107,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348372.107,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348372.107,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348372.107,S2,recommend,394,obs,0.9753,1.0773,2.335,45.2,0.975,2.335,2.335
1786348372.107,S2,reserve,200,obs,0.9675,1.4577,2.769,55.2,1.332,2.769,2.769
1786348372.107,S2,search,316,obs,0.9753,4.6497,7.519,47.7,4.287,7.519,7.519
1786348372.107,S3,recommend,302,obs,0.9675,0.5263,0.78,55.9,1.0,0.78,0.78
1786348372.107,S3,reserve,143,obs,0.9471,0.9755,1.437,73.4,1.348,1.437,1.437
1786348372.107,S3,search,206,obs,0.9675,3.2233,3.812,62.7,4.019,3.812,3.812
1786348373.107,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348373.107,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348373.107,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348373.107,S2,recommend,396,obs,0.9687,1.0155,2.108,47.9,0.975,2.108,2.108
1786348373.107,S2,reserve,203,obs,0.9771,1.3823,2.639,45.4,1.332,2.639,2.639
1786348373.107,S2,search,309,obs,0.975,4.526,7.232,47.2,4.287,7.232,7.232
1786348373.107,S3,recommend,297,obs,0.969,0.5321,0.8,59.7,1.0,0.8,0.8
1786348373.107,S3,reserve,145,obs,0.9412,0.9244,1.36,97.9,1.348,1.36,1.36
1786348373.107,S3,search,213,obs,0.9588,3.1772,3.69,57.2,4.019,3.69,3.69
1786348374.108,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348374.108,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348374.108,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348374.108,S2,recommend,388,obs,0.9772,0.9808,1.98,43.3,0.975,1.98,1.98
1786348374.108,S2,reserve,215,obs,0.9675,1.3787,2.637,56.0,1.332,2.637,2.637
1786348374.108,S2,search,306,obs,0.975,4.4752,6.954,45.9,4.287,6.954,6.954
1786348374.108,S3,recommend,302,obs,0.9658,0.5256,0.805,58.5,1.0,0.805,0.805
1786348374.108,S3,reserve,136,obs,0.9653,0.8552,1.079,67.7,1.348,1.079,1.079
1786348374.108,S3,search,213,obs,0.9637,3.0811,3.53,65.3,4.019,3.53,3.53
1786348375.108,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348375.108,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348375.108,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348375.108,S2,recommend,383,obs,0.9728,0.9841,2.226,50.1,0.975,2.226,2.226
1786348375.108,S2,reserve,218,obs,0.9772,1.4189,2.596,43.2,1.332,2.596,2.596
1786348375.108,S2,search,306,obs,0.9734,4.447,7.168,48.3,4.287,7.168,7.168
1786348375.108,S3,recommend,312,obs,0.9725,0.5138,0.776,53.2,1.0,0.776,0.776
1786348375.108,S3,reserve,132,obs,0.9546,0.8592,1.095,80.8,1.348,1.095,1.095
1786348375.108,S3,search,211,obs,0.9625,3.1341,3.837,65.7,4.019,3.837,3.837
1786348376.108,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348376.108,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348376.108,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348376.108,S2,recommend,380,obs,0.9775,1.0098,2.248,43.0,0.975,2.248,2.248
1786348376.108,S2,reserve,225,obs,0.975,1.4869,2.989,42.3,1.332,2.989,2.989
1786348376.108,S2,search,305,obs,0.9703,4.5335,7.194,54.8,4.287,7.194,7.194
1786348376.108,S3,recommend,317,obs,0.9725,0.5118,0.743,52.3,1.0,0.743,0.743
1786348376.108,S3,reserve,120,obs,0.954,0.9054,1.297,57.3,1.348,1.297,1.297
1786348376.108,S3,search,214,obs,0.9612,3.1299,3.837,77.3,4.019,3.837,3.837
1786348377.109,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786348377.109,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786348377.109,S1,search,0,prior,0.0,,,,6.899,,6.899
1786348377.109,S2,recommend,382,obs,0.9775,1.0339,2.238,38.5,0.975,2.238,2.238
