ts,site,class,n,src,fill_ratio,mean_ms,p95_ms,stale_ms,prior_ms,last_obs_ms,value_ms
1786310439.460,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786310439.460,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786310439.460,S1,search,0,prior,0.0,,,,6.899,,6.899
1786310439.460,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786310439.460,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786310439.460,S2,search,0,prior,0.0,,,,4.287,,4.287
1786310439.460,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786310439.460,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786310439.460,S3,search,0,prior,0.0,,,,4.019,,4.019
1786310440.460,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786310440.460,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786310440.460,S1,search,0,prior,0.0,,,,6.899,,6.899
1786310440.460,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786310440.460,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786310440.460,S2,search,0,prior,0.0,,,,4.287,,4.287
1786310440.460,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786310440.460,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786310440.460,S3,search,0,prior,0.0,,,,4.019,,4.019
1786310441.461,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786310441.461,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786310441.461,S1,search,0,prior,0.0,,,,6.899,,6.899
1786310441.461,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786310441.461,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786310441.461,S2,search,0,prior,0.0,,,,4.287,,4.287
1786310441.461,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786310441.461,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786310441.461,S3,search,0,prior,0.0,,,,4.019,,4.019
1786310442.461,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786310442.461,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786310442.461,S1,search,0,prior,0.0,,,,6.899,,6.899
1786310442.461,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786310442.461,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786310442.461,S2,search,0,prior,0.0,,,,4.287,,4.287
1786310442.461,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786310442.461,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786310442.461,S3,search,0,prior,0.0,,,,4.019,,4.019
1786310443.461,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786310443.461,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786310443.461,S1,search,0,prior,0.0,,,,6.899,,6.899
1786310443.461,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786310443.461,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786310443.461,S2,search,0,prior,0.0,,,,4.287,,4.287
1786310443.461,S3,recommend,61,prior,0.116,0.7337,1.408,127.3,1.0,,1.0
1786310443.461,S3,reserve,31,prior,0.1209,25.0093,114.527,124.0,1.348,,1.348
1786310443.461,S3,search,49,prior,0.1161,3.5827,4.665,130.7,4.019,,4.019
1786310444.464,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786310444.464,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786310444.464,S1,search,0,prior,0.0,,,,6.899,,6.899
1786310444.464,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786310444.464,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786310444.464,S2,search,0,prior,0.0,,,,4.287,,4.287
1786310444.464,S3,recommend,332,prior_fill,0.6194,0.6519,1.193,120.6,1.0,,1.0
1786310444.464,S3,reserve,163,prior_fill,0.6194,5.5498,2.217,127.2,1.348,,1.348
1786310444.464,S3,search,251,prior_fill,0.6194,3.3208,4.342,123.8,4.019,,4.019
1786310445.465,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786310445.465,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786310445.465,S1,search,0,prior,0.0,,,,6.899,,6.899
1786310445.465,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786310445.465,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786310445.465,S2,search,0,prior,0.0,,,,4.287,,4.287
1786310445.465,S3,recommend,501,obs,0.9384,0.6469,1.193,121.0,1.0,1.193,1.193
1786310445.465,S3,reserve,251,obs,0.9366,0.9873,1.571,124.4,1.348,1.571,1.571
1786310445.465,S3,search,376,obs,0.935,3.2612,4.179,121.1,4.019,4.179,4.179
1786310446.465,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786310446.465,S1,reserve,0,prior,0.0,,,,1.658,,1.658
