ts,site,class,n,src,fill_ratio,mean_ms,p95_ms,stale_ms,prior_ms,last_obs_ms,value_ms
1786376390.997,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786376390.997,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786376390.997,S1,search,0,prior,0.0,,,,6.899,,6.899
1786376390.997,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786376390.997,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786376390.997,S2,search,0,prior,0.0,,,,4.287,,4.287
1786376390.997,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786376390.997,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786376390.997,S3,search,0,prior,0.0,,,,4.019,,4.019
1786376391.998,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786376391.998,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786376391.998,S1,search,0,prior,0.0,,,,6.899,,6.899
1786376391.998,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786376391.998,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786376391.998,S2,search,0,prior,0.0,,,,4.287,,4.287
1786376391.998,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786376391.998,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786376391.998,S3,search,0,prior,0.0,,,,4.019,,4.019
1786376392.998,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786376392.998,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786376392.998,S1,search,0,prior,0.0,,,,6.899,,6.899
1786376392.998,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786376392.998,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786376392.998,S2,search,0,prior,0.0,,,,4.287,,4.287
1786376392.998,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786376392.998,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786376392.998,S3,search,0,prior,0.0,,,,4.019,,4.019
1786376393.998,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786376393.998,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786376393.998,S1,search,0,prior,0.0,,,,6.899,,6.899
1786376393.998,S2,recommend,0,prior,0.0,,,,0.975,,0.975
1786376393.998,S2,reserve,0,prior,0.0,,,,1.332,,1.332
1786376393.998,S2,search,0,prior,0.0,,,,4.287,,4.287
1786376393.998,S3,recommend,0,prior,0.0,,,,1.0,,1.0
1786376393.998,S3,reserve,0,prior,0.0,,,,1.348,,1.348
1786376393.998,S3,search,0,prior,0.0,,,,4.019,,4.019
1786376395.002,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786376395.002,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786376395.002,S1,search,0,prior,0.0,,,,6.899,,6.899
1786376395.002,S2,recommend,87,prior,0.202,0.9964,2.002,63.9,0.975,,0.975
1786376395.002,S2,reserve,42,prior,0.2035,4.3911,33.06,65.5,1.332,,1.332
1786376395.002,S2,search,65,prior,0.1975,4.4255,6.459,63.0,4.287,,4.287
1786376395.002,S3,recommend,55,prior,0.1899,0.591,0.944,75.5,1.0,,1.0
1786376395.002,S3,reserve,31,prior,0.1945,17.2522,96.004,80.4,1.348,,1.348
1786376395.002,S3,search,46,prior,0.1962,3.0993,3.79,78.0,4.019,,4.019
1786376396.009,S1,recommend,0,prior,0.0,,,,1.24,,1.24
1786376396.009,S1,reserve,0,prior,0.0,,,,1.658,,1.658
1786376396.009,S1,search,0,prior,0.0,,,,6.899,,6.899
1786376396.009,S2,recommend,283,prior_fill,0.7025,0.9949,2.105,63.0,0.975,,0.975
1786376396.009,S2,reserve,142,prior_fill,0.7043,2.4109,3.048,63.9,1.332,,1.332
1786376396.009,S2,search,235,prior_fill,0.6887,4.5679,6.875,80.4,4.287,,4.287
1786376396.009,S3,recommend,219,prior_fill,0.687,0.5373,0.777,81.4,1.0,,1.0
