t_rel_s,n_S1,n_S2,n_S3,n_unjoined,s1_share
0,0,459,341,0,0.000000
1,0,459,339,0,0.000000
2,0,468,333,0,0.000000
3,0,465,335,0,0.000000
4,0,466,335,0,0.000000
5,0,466,332,0,0.000000
6,0,473,328,0,0.000000
7,0,464,336,0,0.000000
8,0,465,333,0,0.000000
9,0,475,328,0,0.000000
10,0,466,333,0,0.000000
11,0,457,341,0,0.000000
12,0,462,340,0,0.000000
13,0,469,332,0,0.000000
14,0,463,339,0,0.000000
15,0,468,329,0,0.000000
16,0,473,329,0,0.000000
17,0,461,338,0,0.000000
18,0,466,334,0,0.000000
19,0,464,333,0,0.000000
20,0,466,337,0,0.000000
21,0,455,344,0,0.000000
22,0,468,333,0,0.000000
23,0,467,333,0,0.000000
24,0,465,335,0,0.000000
25,0,467,332,0,0.000000
26,0,469,331,0,0.000000
27,0,463,337,0,0.000000
28,0,469,331,0,0.000000
29,0,468,334,0,0.000000
30,0,463,335,0,0.000000
31,0,467,334,0,0.000000
32,0,473,328,0,0.000000
33,0,465,335,0,0.000000
34,0,468,331,0,0.000000
35,0,474,325,0,0.000000
36,0,462,338,0,0.000000
37,0,472,327,0,0.000000
38,0,465,337,0,0.000000
39,0,472,327,0,0.000000
40,0,464,337,0,0.000000
41,0,469,332,0,0.000000
42,0,472,329,0,0.000000
43,0,465,334,0,0.000000
44,0,462,335,0,0.000000
45,0,469,333,0,0.000000
46,0,463,336,0,0.000000
47,0,465,337,0,0.000000
48,0,458,339,0,0.000000
49,0,465,336,0,0.000000
50,0,463,338,0,0.000000
51,0,463,336,0,0.000000
52,0,470,331,0,0.000000
53,0,469,330,0,0.000000
54,0,460,341,0,0.000000
55,0,459,342,0,0.000000
56,0,465,334,0,0.000000
57,0,464,334,0,0.000000
58,0,463,339,0,0.000000
59,0,471,329,0,0.000000
60,0,469,331,0,0.000000
61,0,461,339,0,0.000000
62,0,460,339,0,0.000000
63,0,471,330,0,0.000000
64,0,464,332,0,0.000000
65,0,466,338,0,0.000000
66,0,469,332,0,0.000000
67,0,463,334,0,0.000000
68,0,467,335,0,0.000000
69,0,472,328,0,0.000000
70,0,465,336,0,0.000000
71,0,470,329,0,0.000000
72,0,469,330,0,0.000000
73,0,472,327,0,0.000000
74,0,469,333,0,0.000000
75,0,467,330,0,0.000000
76,0,465,338,0,0.000000
77,0,464,337,0,0.000000
78,0,469,331,0,0.000000
79,0,468,332,0,0.000000
80,0,459,339,0,0.000000
81,0,469,333,0,0.000000
82,0,468,332,0,0.000000
83,0,467,330,0,0.000000
84,0,464,334,0,0.000000
85,0,472,333,0,0.000000
86,0,462,335,0,0.000000
87,0,471,332,0,0.000000
88,0,465,335,0,0.000000
89,0,467,332,0,0.000000
90,0,471,329,0,0.000000
91,0,477,324,0,0.000000
92,0,465,332,0,0.000000
93,0,455,345,0,0.000000
94,0,470,331,0,0.000000
95,0,461,340,0,0.000000
96,0,469,331,0,0.000000
97,0,464,336,0,0.000000
98,0,466,333,0,0.000000
99,0,459,340,0,0.000000
100,0,464,338,0,0.000000
101,0,468,334,0,0.000000
102,0,465,333,0,0.000000
103,0,468,331,0,0.000000
104,0,470,332,0,0.000000
105,0,457,342,0,0.000000
106,0,466,333,0,0.000000
107,0,455,345,0,0.000000
108,0,457,344,0,0.000000
109,0,468,329,0,0.000000
110,0,464,340,0,0.000000
111,0,462,335,0,0.000000
112,0,466,338,0,0.000000
113,0,457,342,0,0.000000
114,0,467,331,0,0.000000
115,0,466,333,0,0.000000
116,0,466,336,0,0.000000
117,0,463,337,0,0.000000
118,0,465,334,0,0.000000
119,0,471,330,0,0.000000
120,0,464,331,0,0.000000
121,65,427,311,0,0.080946
122,133,389,277,0,0.166458
123,132,391,277,0,0.165000
124,134,394,273,0,0.167291
125,134,391,276,0,0.167291
126,134,384,282,0,0.167500
127,133,396,273,0,0.165835
128,132,374,289,0,0.166038
129,134,392,276,0,0.167082
130,134,389,278,0,0.167291
131,133,392,274,0,0.166458
132,132,398,271,0,0.164794
133,134,392,271,0,0.168130
134,134,394,275,0,0.166874
135,134,379,288,0,0.167291
136,133,392,274,0,0.166458
137,132,392,275,0,0.165207
138,134,398,266,0,0.167920
139,134,386,282,0,0.167082
140,133,390,276,0,0.166458
141,132,389,279,0,0.165000
142,134,387,281,0,0.167082
143,134,392,272,0,0.167920
144,134,388,280,0,0.167082
145,133,392,275,0,0.166250
146,132,393,274,0,0.165207
147,134,388,278,0,0.167500
148,134,385,281,0,0.167500
149,133,394,272,0,0.166458
150,132,392,277,0,0.164794
151,134,385,280,0,0.167710
152,134,389,277,0,0.167500
153,134,392,277,0,0.166874
154,133,389,277,0,0.166458
155,132,392,275,0,0.165207
156,134,391,275,0,0.167500
157,134,393,273,0,0.167500
158,133,390,276,0,0.166458
159,132,390,279,0,0.164794
160,134,390,277,0,0.167291
161,134,395,271,0,0.167500
162,134,389,279,0,0.167082
163,133,397,268,0,0.166667
164,132,392,275,0,0.165207
165,134,391,274,0,0.167710
166,134,388,279,0,0.167291
167,133,393,274,0,0.166250
168,132,392,275,0,0.165207
169,134,392,276,0,0.167082
170,134,388,277,0,0.167710
171,134,388,278,0,0.167500
172,133,398,272,0,0.165629
173,132,386,279,0,0.165621
174,134,382,284,0,0.167500
175,134,390,277,0,0.167291
176,133,394,271,0,0.166667
177,132,398,271,0,0.164794
178,134,390,276,0,0.167500
179,134,391,274,0,0.167710
180,134,384,283,0,0.167291
181,190,357,244,0,0.240202
182,142,431,230,0,0.176837
183,122,445,228,0,0.153459
184,139,436,228,0,0.173101
185,120,454,220,0,0.151134
186,142,443,221,0,0.176179
187,121,452,228,0,0.151061
188,141,439,222,0,0.175810
189,124,449,219,0,0.156566
190,140,435,227,0,0.174564
191,121,459,222,0,0.150873
192,138,434,230,0,0.172070
193,122,449,224,0,0.153459
194,141,434,229,0,0.175373
