t_rel_s,n_S1,n_S2,n_S3,n_unjoined,s1_share
0,0,662,0,0,0.000000
1,0,669,0,0,0.000000
2,0,682,0,0,0.000000
3,0,661,0,0,0.000000
4,0,659,0,0,0.000000
5,0,651,0,0,0.000000
6,0,679,0,0,0.000000
7,0,681,0,0,0.000000
8,0,650,0,0,0.000000
9,0,680,0,0,0.000000
10,0,651,0,0,0.000000
11,0,679,0,0,0.000000
12,0,669,0,0,0.000000
13,0,641,0,0,0.000000
14,0,692,0,0,0.000000
15,0,681,0,0,0.000000
16,0,648,0,0,0.000000
17,0,644,0,0,0.000000
18,0,678,0,0,0.000000
19,0,665,0,0,0.000000
20,0,650,0,0,0.000000
21,0,697,0,0,0.000000
22,0,670,0,0,0.000000
23,0,664,0,0,0.000000
24,0,652,0,0,0.000000
25,0,660,0,0,0.000000
26,0,680,0,0,0.000000
27,0,640,0,0,0.000000
28,0,707,0,0,0.000000
29,0,657,0,0,0.000000
30,0,658,0,0,0.000000
31,0,675,0,0,0.000000
32,0,644,0,0,0.000000
33,0,677,0,0,0.000000
34,0,657,0,0,0.000000
35,0,660,0,0,0.000000
36,0,658,0,0,0.000000
37,0,656,0,0,0.000000
38,0,682,0,0,0.000000
39,0,664,0,0,0.000000
40,0,654,0,0,0.000000
41,0,693,0,0,0.000000
42,0,674,0,0,0.000000
43,0,635,0,0,0.000000
44,0,658,0,0,0.000000
45,0,678,0,0,0.000000
46,0,658,0,0,0.000000
47,0,679,0,0,0.000000
48,0,668,0,0,0.000000
49,0,658,0,0,0.000000
50,0,662,0,0,0.000000
51,0,684,0,0,0.000000
52,0,675,0,0,0.000000
53,0,640,0,0,0.000000
54,0,657,0,0,0.000000
55,0,670,0,0,0.000000
56,0,669,0,0,0.000000
57,0,671,0,0,0.000000
58,0,659,0,0,0.000000
59,0,687,0,0,0.000000
60,0,646,0,0,0.000000
61,0,676,0,0,0.000000
62,0,681,0,0,0.000000
63,0,645,0,0,0.000000
64,0,661,0,0,0.000000
65,0,663,0,0,0.000000
66,0,696,0,0,0.000000
67,0,652,0,0,0.000000
68,0,676,0,0,0.000000
69,0,650,0,0,0.000000
70,0,676,0,0,0.000000
71,0,677,0,0,0.000000
72,0,668,0,0,0.000000
73,0,654,0,0,0.000000
74,0,669,0,0,0.000000
75,0,682,0,0,0.000000
76,0,663,0,0,0.000000
77,0,665,0,0,0.000000
78,0,667,0,0,0.000000
79,0,670,0,0,0.000000
80,0,661,0,0,0.000000
81,0,672,0,0,0.000000
82,0,667,0,0,0.000000
83,0,651,0,0,0.000000
84,0,663,0,0,0.000000
85,0,665,0,0,0.000000
86,0,687,0,0,0.000000
87,0,647,0,0,0.000000
88,0,654,0,0,0.000000
89,0,669,0,0,0.000000
90,0,678,0,0,0.000000
91,0,652,0,0,0.000000
92,0,649,0,0,0.000000
93,0,678,0,0,0.000000
94,0,635,0,0,0.000000
95,0,678,0,0,0.000000
96,0,677,0,0,0.000000
97,0,686,0,0,0.000000
98,0,639,0,0,0.000000
99,0,673,0,0,0.000000
100,0,665,0,0,0.000000
101,0,676,0,0,0.000000
102,0,666,0,0,0.000000
103,0,662,0,0,0.000000
104,0,665,0,0,0.000000
105,0,653,0,0,0.000000
106,0,664,0,0,0.000000
107,0,651,0,0,0.000000
108,0,674,0,0,0.000000
109,0,656,0,0,0.000000
110,0,663,0,0,0.000000
111,0,672,0,0,0.000000
112,0,669,0,0,0.000000
113,0,663,0,0,0.000000
114,0,657,0,0,0.000000
115,0,659,0,0,0.000000
116,0,669,0,0,0.000000
117,0,649,0,0,0.000000
118,0,659,0,0,0.000000
119,0,661,0,0,0.000000
120,0,647,0,0,0.000000
121,0,683,0,0,0.000000
122,0,685,0,0,0.000000
123,0,641,0,0,0.000000
124,0,672,0,0,0.000000
125,0,658,0,0,0.000000
126,0,664,0,0,0.000000
127,0,683,0,0,0.000000
128,0,663,0,0,0.000000
129,0,668,0,0,0.000000
130,0,659,0,0,0.000000
131,0,667,0,0,0.000000
132,0,661,0,0,0.000000
133,0,657,0,0,0.000000
134,0,680,0,0,0.000000
135,0,662,0,0,0.000000
136,0,650,0,0,0.000000
137,0,672,0,0,0.000000
138,0,642,0,0,0.000000
139,0,674,0,0,0.000000
140,0,665,0,0,0.000000
141,0,691,0,0,0.000000
142,0,652,0,0,0.000000
143,0,631,0,0,0.000000
144,0,684,0,0,0.000000
145,0,662,0,0,0.000000
146,0,655,0,0,0.000000
147,0,644,0,0,0.000000
148,0,658,0,0,0.000000
149,0,709,0,0,0.000000
150,0,664,0,0,0.000000
151,0,648,0,0,0.000000
152,0,649,0,0,0.000000
153,0,643,0,0,0.000000
154,0,678,0,0,0.000000
155,0,687,0,0,0.000000
156,0,640,0,0,0.000000
157,0,675,0,0,0.000000
158,0,676,0,0,0.000000
159,0,666,0,0,0.000000
